user_id,事件,时间,顺序
1182431546603212806,equipment,2023-12-10 18:03:05.724,3
1186919127084707840,Game_Level_enter,2023-12-20 07:44:12.984,1
1186919127084707840,role_recruit,2023-12-20 07:42:56.183,2
1186919127084707840,Game_Level_enter,2023-12-20 07:33:45.532,3
1185271717354811392,Game_Level_enter,2023-12-20 02:00:36.019,1
1185271717354811392,role_recruit,2023-12-20 02:00:15.341,2
1185271717354811392,role_recruit,2023-12-20 01:58:49.139,3
1187117209495805952,Game_Level_enter,2023-12-24 21:06:15.519,1
1187117209495805952,equipment,2023-12-24 21:06:06.578,2
1187117209495805952,equipment,2023-12-24 21:06:04.092,3
1180174720620826624,equipment,2023-12-22 23:15:44.444,1
1180174720620826624,equipment,2023-12-22 23:15:42.058,2
1180174720620826624,equipment,2023-12-22 23:14:11.993,3
1190066769369247744,Game_Level_enter,2023-12-31 04:09:35.036,1
1190066769369247744,role_recruit,2023-12-31 04:07:09.403,2
1190066769369247744,role_recruit,2023-12-31 04:07:03.156,3
1191032450243899392,Game_Level_enter,2023-12-31 16:23:11.375,1
1191032450243899392,Game_Level_enter,2023-12-31 16:07:37.390,2
1191032450243899392,role_recruit,2023-12-31 16:05:38.552,3
1187007687058001920,Game_Level_enter,2023-12-30 21:47:52.941,1
1187007687058001920,equipment,2023-12-30 21:15:05.980,2
1187007687058001920,equipment,2023-12-30 21:14:58.204,3
1187076363337605120,Game_Level_enter,2023-12-24 12:06:18.033,1
1187076363337605120,Game_Level_enter,2023-12-21 18:19:36.064,2
1187076363337605120,role_recruit,2023-12-21 18:18:18.487,3
1189636175556513792,role_recruit,2023-12-28 00:45:11.232,1
1189636175556513792,Game_Level_enter,2023-12-27 19:55:16.388,2
1189636175556513792,role_recruit,2023-12-27 19:54:32.771,3
1188500705376215040,Game_Level_enter,2023-12-29 23:57:49.091,1
1188500705376215040,Game_Level_enter,2023-12-24 16:17:40.026,2
1186064686831898624,Game_Level_enter,2023-12-24 21:03:07.824,1
1186064686831898624,Game_Level_enter,2023-12-17 23:07:56.565,2
1186064686831898624,role_recruit,2023-12-17 23:05:18.111,3
1185388676813688832,equipment,2023-12-17 19:43:26.880,1
1185388676813688832,equipment,2023-12-17 19:43:26.880,1
1185388676813688832,equipment,2023-12-17 19:43:26.880,1
1185388676813688832,equipment,2023-12-17 19:43:26.880,1
1185998734052306944,equipment,2023-12-21 21:30:41.848,1
1185998734052306944,equipment,2023-12-21 21:30:41.848,1
1185998734052306944,equipment,2023-12-21 21:30:39.047,3
1186031354358280198,equipment,2023-12-19 23:00:05.046,1
1186031354358280198,equipment,2023-12-19 23:00:03.479,2
1186031354358280198,equipment,2023-12-19 23:00:01.490,3
1185940370647691266,Game_Level_enter,2023-12-18 12:39:03.294,1
1185940370647691266,Game_Level_enter,2023-12-17 19:22:53.286,2
1185940370647691266,equipment,2023-12-17 19:22:34.855,3
1181923465284820992,equipment,2023-12-07 19:04:23.090,1
1181923465284820992,equipment,2023-12-07 19:02:55.986,2
1181923465284820992,Game_Level_enter,2023-12-07 18:45:38.244,3
1183896489345167360,equipment,2023-12-25 23:42:09.624,1
1183896489345167360,equipment,2023-12-25 23:40:25.032,2
1183896489345167360,equipment,2023-12-25 23:40:21.347,3
1182969461552979968,role_recruit,2023-12-19 22:52:59.031,1
1182969461552979968,Game_Level_enter,2023-12-09 10:10:18.215,2
1182969461552979968,role_recruit,2023-12-09 10:09:36.078,3
1180955413403668480,role_recruit,2023-12-09 16:13:24.990,1
1180955413403668480,role_recruit,2023-12-09 16:13:19.678,2
1180955413403668480,role_recruit,2023-12-09 16:11:39.311,3
1183177878112571392,Game_Level_enter,2023-12-10 00:09:16.537,1
1183177878112571392,role_recruit,2023-12-10 00:07:49.029,2
1183177878112571392,role_recruit,2023-12-10 00:07:43.441,3
1185663686434365440,role_recruit,2023-12-19 22:53:23.199,1
1185663686434365440,Game_Level_enter,2023-12-17 11:41:14.596,2
1185663686434365440,Game_Level_enter,2023-12-16 21:11:02.651,3
1185652901863763968,role_recruit,2023-12-16 20:17:44.634,1
1185652901863763968,In_appPurchases_BuyFailed,2023-12-16 20:17:31.092,2
1185652901863763968,Game_Level_enter,2023-12-16 19:51:03.253,3
1185627901165309952,equipment,2023-12-18 10:57:44.543,1
1185627901165309952,equipment,2023-12-18 10:57:44.543,1
1185627901165309952,equipment,2023-12-18 10:57:44.543,1
1181515134091141122,role_recruit,2023-12-10 11:59:23.176,1
1181515134091141122,Game_Level_enter,2023-12-10 11:18:51.221,2
1181515134091141122,role_recruit,2023-12-09 06:23:40.367,3
1183914048660443136,Game_Level_enter,2023-12-12 00:56:47.389,1
1183914048660443136,role_recruit,2023-12-12 00:55:25.832,2
1183914048660443136,role_recruit,2023-12-12 00:55:16.124,3
1180152188735852544,Game_Level_enter,2023-12-03 03:10:05.037,1
1180152188735852544,role_recruit,2023-12-01 03:31:45.855,2
1180152188735852544,Game_Level_enter,2023-12-01 03:23:50.493,3
1188245794629623808,Game_Level_enter,2023-12-26 16:17:35.958,1
1188245794629623808,role_recruit,2023-12-25 21:59:36.406,2
1188245794629623808,Game_Level_enter,2023-12-25 21:51:49.827,3
1183073820261490695,equipment,2023-12-13 14:54:48.497,1
1183073820261490695,equipment,2023-12-13 14:54:44.005,2
1183073820261490695,equipment,2023-12-13 14:54:40.347,3
1181255087931002880,equipment,2023-12-05 15:21:31.670,1
1181255087931002880,equipment,2023-12-05 15:21:31.670,1
1181255087931002880,equipment,2023-12-05 13:39:35.398,3
1181255087931002880,equipment,2023-12-05 13:39:35.398,3
1188206166031740928,Game_Level_enter,2023-12-23 20:47:16.384,1
1188003261538381824,Game_Level_enter,2023-12-28 22:53:41.965,1
1188003261538381824,equipment,2023-12-28 22:51:49.300,2
1188003261538381824,equipment,2023-12-28 22:51:36.328,3
1190081286820081664,Game_Level_enter,2023-12-30 02:23:06.193,1
1190081286820081664,Game_Level_enter,2023-12-30 02:15:37.858,2
1190081286820081664,role_recruit,2023-12-29 01:05:20.100,3
1190081106100097024,Game_Level_enter,2023-12-30 00:48:06.848,1
1190081106100097024,role_recruit,2023-12-29 01:04:50.629,2
1190081106100097024,Game_Level_enter,2023-12-29 00:57:43.627,3
1190058658331889664,equipment,2023-12-30 22:08:24.034,1
1190058658331889664,equipment,2023-12-30 22:08:21.249,2
1190058658331889664,equipment,2023-12-30 22:07:06.395,3
1190058658331889664,equipment,2023-12-30 22:07:06.395,3
1183195087559991300,Game_Level_enter,2023-12-11 08:41:22.897,1
1183195087559991300,equipment,2023-12-11 08:38:35.454,2
1183195087559991300,equipment,2023-12-11 08:37:59.211,3
1187134227221585920,Game_Level_enter,2023-12-21 18:56:46.226,1
1187134227221585920,equipment,2023-12-21 18:56:41.584,2
1187134227221585920,equipment,2023-12-21 18:55:44.715,3
1183439442656890880,Game_Level_enter,2023-12-13 13:33:42.614,1
1183439442656890880,equipment,2023-12-13 13:32:36.045,2
1183439442656890880,equipment,2023-12-13 13:32:33.429,3
1183556069662666752,Game_Level_enter,2023-12-30 01:52:59.448,1
1183556069662666752,equipment,2023-12-30 01:52:26.272,2
1183556069662666752,equipment,2023-12-30 01:52:24.206,3
1188499562831024128,In_appPurchases_BuyFailed,2023-12-25 08:56:19.669,1
1188499562831024128,In_appPurchases_BuyFailed,2023-12-25 08:56:09.603,2
1188499562831024128,role_recruit,2023-12-25 08:54:39.886,3
1180421670041554944,role_recruit,2023-12-08 23:18:22.459,1
1180421670041554944,Game_Level_enter,2023-12-03 18:05:06.160,2
1180421670041554944,Game_Level_enter,2023-12-01 19:43:36.973,3
1185303751443886080,Game_Level_enter,2023-12-17 13:37:14.536,1
1185303751443886080,role_recruit,2023-12-16 20:08:26.335,2
1185303751443886080,Game_Level_enter,2023-12-15 19:31:34.322,3
1183401622466727936,Game_Level_enter,2023-12-13 00:38:49.446,1
1183401622466727936,Game_Level_enter,2023-12-10 14:53:03.376,2
1183401622466727936,role_recruit,2023-12-10 14:52:01.341,3
1187113739044786176,Game_Level_enter,2023-12-21 20:44:24.301,1
1187113739044786176,Game_Level_enter,2023-12-20 18:31:12.874,2
1187113739044786176,role_recruit,2023-12-20 18:30:24.720,3
1188742027378958338,role_recruit,2023-12-25 12:52:18.848,1
1188742027378958338,role_recruit,2023-12-25 12:52:16.651,2
1188742027378958338,role_recruit,2023-12-25 12:38:06.650,3
1188283712173776896,role_recruit,2023-12-25 01:48:54.618,1
1188283712173776896,Game_Level_enter,2023-12-25 01:33:24.055,2
1188283712173776896,role_recruit,2023-12-24 02:02:42.879,3
1188932745485623296,equipment,2023-12-26 11:32:29.546,1
1188932745485623296,equipment,2023-12-26 11:32:29.546,1
1188932745485623296,role_recruit,2023-12-25 20:17:58.539,3
1184303566400008192,Game_Level_enter,2023-12-13 11:21:33.237,1
1184303566400008192,In_appPurchases_BuyFailed,2023-12-13 11:20:11.377,2
1184303566400008192,role_recruit,2023-12-13 09:51:40.496,3
1183404518415544320,Game_Level_enter,2023-12-10 14:53:39.383,1
1183404518415544320,role_recruit,2023-12-10 14:51:23.770,2
1183404518415544320,Game_Level_enter,2023-12-10 14:47:32.371,3
1186269466569224196,role_recruit,2023-12-18 12:38:37.632,1
1186269466569224196,Game_Level_enter,2023-12-18 12:31:28.877,2
1180225313976623104,Game_Level_enter,2023-12-01 21:32:03.008,1
1180225313976623104,Game_Level_enter,2023-12-01 21:12:30.210,2
1180225313976623104,role_recruit,2023-12-01 21:10:28.969,3
1181833276105428992,Game_Level_enter,2023-12-09 14:21:41.170,1
1181833276105428992,role_recruit,2023-12-09 14:21:25.113,2
1181833276105428992,Game_Level_enter,2023-12-05 15:51:48.269,3
1187154958827397120,role_recruit,2023-12-20 19:15:35.165,1
1187154958827397120,Game_Level_enter,2023-12-20 19:13:10.477,2
1187154958827397120,Game_Level_enter,2023-12-20 19:10:15.760,3
1190551725778415616,Game_Level_enter,2023-12-30 12:25:39.789,1
1190551725778415616,role_recruit,2023-12-30 08:43:17.372,2
1190551725778415616,Game_Level_enter,2023-12-30 08:07:43.913,3
1190443289191391232,Game_Level_enter,2023-12-31 03:07:12.822,1
1190443289191391232,Game_Level_enter,2023-12-30 01:05:34.401,2
1190443289191391232,role_recruit,2023-12-30 01:04:42.651,3
1186814350178918400,In_appPurchases_BuyFailed,2023-12-23 21:45:07.901,1
1186814350178918400,equipment,2023-12-23 21:45:03.887,2
1186814350178918400,equipment,2023-12-23 21:45:01.215,3
1190765493397499904,Game_Level_enter,2023-12-30 22:17:06.462,1
1187472300723679232,Game_Level_enter,2023-12-30 09:39:02.544,1
1187472300723679232,Game_Level_enter,2023-12-21 20:18:27.933,2
1187472300723679232,role_recruit,2023-12-21 20:17:38.855,3
1190736027245879296,Game_Level_enter,2023-12-30 21:53:58.637,1
1190736027245879296,In_appPurchases_BuyFailed,2023-12-30 21:53:19.101,2
1190736027245879296,role_recruit,2023-12-30 21:52:28.495,3
1190718444283113479,In_appPurchases_BuyFailed,2023-12-30 19:35:49.260,1
1190718444283113479,role_recruit,2023-12-30 19:34:53.952,2
1190718444283113479,role_recruit,2023-12-30 19:34:34.139,3
1182864722630811648,Game_Level_enter,2023-12-09 03:15:04.447,1
1182864722630811648,role_recruit,2023-12-09 03:10:10.540,2
1182864722630811648,Game_Level_enter,2023-12-09 03:02:13.890,3
1181398516048601090,Game_Level_enter,2023-12-09 03:19:32.369,1
1181398516048601090,role_recruit,2023-12-09 03:17:27.812,2
1181398516048601090,Game_Level_enter,2023-12-09 03:04:08.592,3
1183153130397769728,Game_Level_enter,2023-12-17 19:08:58.793,1
1183153130397769728,Game_Level_enter,2023-12-09 22:18:25.933,2
1183153130397769728,role_recruit,2023-12-09 22:17:41.111,3
1183497657868357632,Game_Level_enter,2023-12-12 15:30:07.503,1
1183497657868357632,role_recruit,2023-12-10 21:04:32.904,2
1183497657868357632,Game_Level_enter,2023-12-10 20:57:18.024,3
1189553958050344960,Game_Level_enter,2023-12-29 17:00:50.222,1
1188917306521038862,Game_Level_enter,2023-12-25 17:53:03.220,1
1188587537464041472,Game_Level_enter,2023-12-24 22:02:40.996,1
1186036961891061760,Game_Level_enter,2023-12-19 17:32:43.709,1
1186036961891061760,role_recruit,2023-12-19 17:32:05.842,2
1186036961891061760,Game_Level_enter,2023-12-17 21:14:25.573,3
1180843476896460800,Game_Level_enter,2023-12-03 13:10:40.673,1
1182749892150304770,Game_Level_enter,2023-12-16 10:08:02.722,1
1182749892150304770,Game_Level_enter,2023-12-09 04:44:10.401,2
1187186097612922880,Game_Level_enter,2023-12-20 23:14:02.398,1
1189746057840431104,Game_Level_enter,2023-12-28 01:46:19.293,1
1185599957525073920,Game_Level_enter,2023-12-21 18:41:57.604,1
1185599957525073920,role_recruit,2023-12-21 18:40:16.403,2
1185599957525073920,Game_Level_enter,2023-12-16 16:11:07.253,3
1187360660145573888,role_recruit,2023-12-21 00:55:06.765,1
1187360660145573888,Game_Level_enter,2023-12-21 00:47:31.886,2
1185591041491738628,Game_Level_enter,2023-12-19 20:13:31.606,1
1185591041491738628,Game_Level_enter,2023-12-17 20:18:57.998,2
1185591041491738628,Game_Level_enter,2023-12-16 13:35:46.355,3
1191020317930164230,Game_Level_enter,2023-12-31 15:09:41.436,1
1182560316936949760,Game_Level_enter,2023-12-08 06:52:41.507,1
1180487273997672448,Game_Level_enter,2023-12-04 05:42:19.855,1
1180487273997672448,equipment,2023-12-04 05:41:56.602,2
1180487273997672448,equipment,2023-12-04 05:41:39.290,3
1180974004316418048,Game_Level_enter,2023-12-05 13:05:24.200,1
1180974004316418048,equipment,2023-12-05 13:04:28.313,2
1180974004316418048,equipment,2023-12-05 12:59:13.765,3
1180089553587802112,equipment,2023-12-03 11:30:44.356,1
1180089553587802112,equipment,2023-12-03 11:30:44.355,2
1180089553587802112,Game_Level_enter,2023-12-03 11:12:56.948,3
1180827540583886848,Game_Level_enter,2023-12-06 15:44:45.994,1
1180827540583886848,role_recruit,2023-12-04 06:35:43.767,2
1180827540583886848,Game_Level_enter,2023-12-04 06:19:29.606,3
1180810417321025536,role_recruit,2023-12-05 19:04:17.680,1
1180810417321025536,equipment,2023-12-05 19:03:55.282,2
1180810417321025536,Game_Level_enter,2023-12-05 18:56:00.938,3
1180672091280650246,In_appPurchases_BuyFailed,2023-12-04 16:27:13.370,1
1180672091280650246,role_recruit,2023-12-04 16:26:32.247,2
1180672091280650246,equipment,2023-12-04 16:25:55.394,3
1180297196470280192,equipment,2023-12-03 12:29:40.359,1
1180297196470280192,equipment,2023-12-03 12:29:38.921,2
1180297196470280192,equipment,2023-12-03 12:29:37.474,3
1184107226093064192,equipment,2023-12-13 22:25:21.675,1
1184107226093064192,equipment,2023-12-13 17:50:12.929,2
1184107226093064192,role_recruit,2023-12-13 17:20:54.951,3
1184473022233317376,draw_card,2023-12-25 22:20:46.957,1
1184473022233317376,equipment,2023-12-25 22:20:46.876,2
1184473022233317376,draw_card,2023-12-25 22:20:45.801,3
1184296616673153024,equipment,2023-12-25 00:57:41.362,1
1184296616673153024,equipment,2023-12-25 00:57:41.361,2
1184296616673153024,equipment,2023-12-25 00:57:41.360,3
1184531818192310272,Game_Level_enter,2023-12-15 16:34:57.821,1
1184531818192310272,Game_Level_enter,2023-12-15 16:28:27.421,2
1184531818192310272,In_appPurchases_BuyFailed,2023-12-15 16:25:12.295,3
1184510836857643008,draw_card,2023-12-16 12:25:00.584,1
1184510836857643008,equipment,2023-12-16 12:25:00.493,2
1184510836857643008,equipment,2023-12-16 12:25:00.492,3
1184439103706370050,equipment,2023-12-15 11:34:48.535,1
1184439103706370050,equipment,2023-12-15 11:34:40.008,2
1184439103706370050,equipment,2023-12-15 11:34:40.008,2
1184439103706370050,equipment,2023-12-15 11:34:40.008,2
1184439103706370050,equipment,2023-12-15 11:34:40.008,2
1183902498251874306,equipment,2023-12-13 17:29:53.118,1
1183902498251874306,role_recruit,2023-12-13 17:29:34.861,2
1183902498251874306,equipment,2023-12-13 17:29:17.963,3
1184534531361742849,Game_Level_enter,2023-12-19 18:49:18.743,1
1184534531361742849,role_recruit,2023-12-19 18:46:38.752,2
1184534531361742849,equipment,2023-12-19 18:46:34.510,3
1184543487769452544,Game_Level_enter,2023-12-26 01:17:29.238,1
1184543487769452544,equipment,2023-12-26 01:17:22.630,2
1184543487769452544,equipment,2023-12-25 17:17:59.964,3
1184530814419873792,Game_Level_enter,2023-12-28 05:28:47.670,1
1184530814419873792,equipment,2023-12-28 05:28:32.006,2
1184530814419873792,equipment,2023-12-28 05:28:32.005,3
1184466783017377792,equipment,2023-12-13 16:09:44.518,1
1184466783017377792,equipment,2023-12-13 16:08:42.669,2
1184466783017377792,equipment,2023-12-13 16:08:27.210,3
1184553290961002496,Game_Level_enter,2023-12-16 12:53:30.029,1
1184553290961002496,equipment,2023-12-16 12:53:23.407,2
1184553290961002496,equipment,2023-12-16 12:53:21.335,3
1184552023614304256,equipment,2023-12-15 06:06:10.824,1
1184552023614304256,equipment,2023-12-15 06:06:04.575,2
1184552023614304256,equipment,2023-12-15 06:00:37.627,3
1184216305805299712,Game_Level_enter,2023-12-30 22:29:42.651,1
1184216305805299712,Game_Level_enter,2023-12-13 18:57:23.232,2
1184216305805299712,role_recruit,2023-12-13 18:53:01.172,3
1180967829562728448,role_recruit,2023-12-13 14:49:09.536,1
1180967829562728448,equipment,2023-12-13 14:48:56.290,2
1180967829562728448,equipment,2023-12-13 14:48:53.357,3
1184569055441334272,Game_Level_enter,2023-12-13 20:03:10.678,1
1184569055441334272,role_recruit,2023-12-13 20:01:47.456,2
1184569055441334272,Game_Level_enter,2023-12-13 19:54:45.521,3
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1184300146385494016,equipment,2023-12-23 13:43:29.234,1
1183715116936339456,draw_card,2023-12-13 18:48:23.346,1
1183715116936339456,draw_card,2023-12-13 18:07:52.830,2
1183715116936339456,equipment,2023-12-13 18:07:52.664,3
1183252618449784832,Game_Level_enter,2023-12-13 03:24:38.728,1
1183252618449784832,equipment,2023-12-13 03:24:17.683,2
1183252618449784832,equipment,2023-12-13 03:23:42.212,3
1184554565442220032,role_recruit,2023-12-15 19:58:05.158,1
1184554565442220032,role_recruit,2023-12-15 19:57:59.556,2
1184554565442220032,equipment,2023-12-15 19:57:24.355,3
1184554565442220032,equipment,2023-12-15 19:57:24.355,3
1184223474873278464,equipment,2023-12-14 17:58:12.564,1
1184223474873278464,equipment,2023-12-14 17:58:07.434,2
1184223474873278464,equipment,2023-12-14 17:58:07.434,2
1184582229959909376,Game_Level_enter,2023-12-13 20:47:06.522,1
1184600508212457472,role_recruit,2023-12-16 08:22:59.433,1
1184600508212457472,equipment,2023-12-16 08:22:46.489,2
1184600508212457472,equipment,2023-12-16 08:21:02.627,3
1184551578523144192,equipment,2023-12-15 18:16:14.324,1
1184551578523144192,Game_Level_enter,2023-12-15 18:05:05.451,2
1184551578523144192,equipment,2023-12-15 18:04:41.016,3
1184565394795409408,equipment,2023-12-16 21:56:15.426,1
1184565394795409408,role_recruit,2023-12-16 21:55:17.512,2
1184565394795409408,equipment,2023-12-16 21:54:14.395,3
1184565394795409408,equipment,2023-12-16 21:54:14.395,3
1184565394795409408,equipment,2023-12-16 21:54:14.395,3
1184248920482516992,Game_Level_enter,2023-12-14 22:05:27.886,1
1184248920482516992,equipment,2023-12-14 22:04:21.990,2
1184248920482516992,equipment,2023-12-14 22:04:19.945,3
1184580834913427456,equipment,2023-12-15 22:28:01.935,1
1184580834913427456,Game_Level_enter,2023-12-15 22:14:54.048,2
1184580834913427456,draw_card,2023-12-15 22:14:07.923,3
1184598923394682880,role_recruit,2023-12-16 01:17:00.340,1
1184598923394682880,draw_card,2023-12-16 01:16:54.259,2
1184598923394682880,equipment,2023-12-16 01:16:54.124,3
1184273259642761216,equipment,2023-12-14 13:52:47.437,1
1184273259642761216,Game_Level_enter,2023-12-14 13:31:24.429,2
1184273259642761216,equipment,2023-12-14 13:31:22.985,3
1184056884819136512,Game_Level_enter,2023-12-15 19:23:26.497,1
1184056884819136512,role_recruit,2023-12-15 18:34:47.493,2
1184056884819136512,role_recruit,2023-12-15 18:34:05.693,3
1183548506334306304,Game_Level_enter,2023-12-13 13:24:14.271,1
1183548506334306304,equipment,2023-12-13 13:24:09.379,2
1183548506334306304,equipment,2023-12-13 13:24:07.638,3
1180240908809932802,Game_Level_enter,2023-12-15 20:30:42.211,1
1180240908809932802,equipment,2023-12-15 20:30:18.840,2
1180240908809932802,Game_Level_enter,2023-12-15 20:15:36.253,3
1184597944632881152,equipment,2023-12-14 23:21:19.231,1
1184597944632881152,equipment,2023-12-14 23:20:45.607,2
1184597944632881152,equipment,2023-12-14 23:20:44.056,3
1184642220624453632,equipment,2023-12-16 11:41:26.178,1
1184642220624453632,equipment,2023-12-16 11:41:26.177,2
1184642220624453632,equipment,2023-12-16 11:41:19.400,3
1184606231877132288,equipment,2023-12-14 09:37:31.602,1
1184606231877132288,Game_Level_enter,2023-12-14 09:19:40.575,2
1184606231877132288,equipment,2023-12-14 09:19:06.272,3
1184611384650895360,equipment,2023-12-14 21:32:52.584,1
1184611384650895360,equipment,2023-12-14 21:32:51.319,2
1184611384650895360,equipment,2023-12-14 21:32:46.415,3
1182119721827311616,role_recruit,2023-12-08 17:26:45.669,1
1182119721827311616,role_recruit,2023-12-08 17:26:34.673,2
1182119721827311616,Game_Level_enter,2023-12-08 17:07:26.631,3
1182465886850654210,equipment,2023-12-09 21:20:06.602,1
1182465886850654210,equipment,2023-12-09 21:19:54.676,2
1182465886850654210,equipment,2023-12-09 08:15:49.399,3
1181328078249402376,equipment,2023-12-08 01:17:47.835,1
1181328078249402376,equipment,2023-12-08 01:17:47.833,2
1181328078249402376,equipment,2023-12-08 01:17:47.831,3
1182592694749241344,equipment,2023-12-12 23:09:21.976,1
1182592694749241344,Game_Level_enter,2023-12-12 22:52:32.351,2
1182592694749241344,equipment,2023-12-12 22:50:55.538,3
1182015357666205696,Game_Level_enter,2023-12-10 14:48:17.135,1
1182015357666205696,role_recruit,2023-12-10 14:47:49.813,2
1182015357666205696,equipment,2023-12-10 14:46:31.319,3
1182768358580297734,equipment,2023-12-24 12:41:17.134,1
1182768358580297734,Game_Level_enter,2023-12-09 12:38:44.752,2
1182768358580297734,role_recruit,2023-12-09 12:38:14.177,3
1182734709268946944,Game_Level_enter,2023-12-16 10:51:40.482,1
1182734709268946944,role_recruit,2023-12-16 10:50:15.669,2
1182734709268946944,equipment,2023-12-16 10:49:00.332,3
1182434479415762944,role_recruit,2023-12-10 01:22:50.594,1
1182434479415762944,equipment,2023-12-10 01:22:42.361,2
1182434479415762944,equipment,2023-12-10 01:22:06.964,3
1182741534634680320,draw_card,2023-12-14 23:44:05.118,1
1182741534634680320,equipment,2023-12-14 23:44:04.983,2
1182741534634680320,equipment,2023-12-14 23:44:04.983,2
1181527582848323584,equipment,2023-12-08 22:40:17.686,1
1181527582848323584,Game_Level_enter,2023-12-08 21:15:54.097,2
1181527582848323584,Game_Level_enter,2023-12-08 20:40:48.025,3
1182594968590495748,draw_card,2023-12-12 01:49:36.356,1
1182594968590495748,equipment,2023-12-12 01:49:36.243,2
1182594968590495748,draw_card,2023-12-12 01:48:52.429,3
1182288338694967296,role_recruit,2023-12-08 18:40:03.921,1
1182288338694967296,Game_Level_enter,2023-12-08 18:15:48.363,2
1182288338694967296,equipment,2023-12-08 18:14:19.868,3
1182061908895739904,role_recruit,2023-12-08 19:25:46.770,1
1182061908895739904,Game_Level_enter,2023-12-08 19:06:05.890,2
1182061908895739904,In_appPurchases_BuyFailed,2023-12-08 18:46:49.568,3
1182563059726553088,equipment,2023-12-10 22:22:10.470,1
1182563059726553088,equipment,2023-12-10 22:22:10.469,2
1182563059726553088,equipment,2023-12-10 22:21:46.311,3
1182717035130400768,equipment,2023-12-24 09:39:18.910,1
1182717035130400768,equipment,2023-12-24 09:39:13.993,2
1182717035130400768,role_recruit,2023-12-24 09:39:02.171,3
1182788900528074756,role_recruit,2023-12-10 19:27:45.034,1
1182788900528074756,equipment,2023-12-10 19:27:18.384,2
1182788900528074756,equipment,2023-12-10 19:27:17.768,3
1182051904767664128,role_recruit,2023-12-08 22:37:56.511,1
1182051904767664128,equipment,2023-12-08 22:37:36.496,2
1182051904767664128,equipment,2023-12-08 22:37:00.101,3
1182816431893385216,equipment,2023-12-11 00:31:34.872,1
1182816431893385216,equipment,2023-12-11 00:31:34.870,2
1182816431893385216,Game_Level_enter,2023-12-11 00:11:52.708,3
1182805511876128768,Game_Level_enter,2023-12-10 18:32:44.807,1
1182805511876128768,equipment,2023-12-10 18:31:52.243,2
1182805511876128768,role_recruit,2023-12-10 18:25:15.929,3
1182467904306683904,Game_Level_enter,2023-12-10 01:02:25.416,1
1182467904306683904,role_recruit,2023-12-10 01:01:38.431,2
1182467904306683904,role_recruit,2023-12-10 01:01:31.709,3
1182182184794992640,role_recruit,2023-12-08 23:12:26.256,1
1182182184794992640,equipment,2023-12-08 23:12:16.189,2
1182182184794992640,equipment,2023-12-08 23:11:38.817,3
1184888718759038976,Game_Level_enter,2023-12-16 15:59:50.433,1
1184888718759038976,draw_card,2023-12-16 15:59:09.283,2
1184888718759038976,equipment,2023-12-16 15:59:08.950,3
1184880112386969600,Game_Level_enter,2023-12-27 00:19:18.196,1
1184880112386969600,Game_Level_enter,2023-12-16 05:46:23.626,2
1184880112386969600,Game_Level_enter,2023-12-16 05:45:07.627,3
1184841031661658112,equipment,2023-12-16 12:05:04.352,1
1184841031661658112,equipment,2023-12-16 12:04:08.485,2
1184841031661658112,equipment,2023-12-16 12:04:08.483,3
1184895042897059840,equipment,2023-12-17 12:49:59.009,1
1184895042897059840,equipment,2023-12-17 12:49:00.767,2
1184895042897059840,equipment,2023-12-17 12:48:56.615,3
1184908601337065472,Game_Level_enter,2023-12-24 13:54:29.172,1
1184908601337065472,equipment,2023-12-24 13:53:39.959,2
1184908601337065472,equipment,2023-12-24 13:53:35.211,3
1184874694600298496,draw_card,2023-12-16 18:06:29.068,1
1184874694600298496,equipment,2023-12-16 18:06:28.818,2
1184874694600298496,equipment,2023-12-16 18:02:59.987,3
1181325354631966720,equipment,2023-12-06 18:49:45.999,1
1181325354631966720,Game_Level_enter,2023-12-06 18:35:34.704,2
1181325354631966720,equipment,2023-12-06 18:35:00.754,3
1180803675904286722,equipment,2023-12-05 21:03:58.934,1
1180803675904286722,equipment,2023-12-05 21:03:58.933,2
1180803675904286722,equipment,2023-12-05 21:03:53.068,3
1181342979109953536,role_recruit,2023-12-16 11:29:15.083,1
1181342979109953536,role_recruit,2023-12-06 00:07:25.421,2
1181342979109953536,role_recruit,2023-12-06 00:07:22.719,3
1180840585817231360,Game_Level_enter,2023-12-05 10:46:10.284,1
