用户id,金币余额,绿币余额,ad_name,通用奖励翻倍原因,累计游戏场次,reward
1.16299E+18,540000,1.49,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16282E+18,640000,0,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.05"
1.16262E+18,640000,1.51,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16267E+18,580000,3.64,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:1"
1.16269E+18,1140000,2.79,ad_video_starfish,,2,"金币:0,绿币:0.27"
1.16293E+18,1040000,0.77,ad_video_cashgame_num,,1,"金币:0,绿币:0.99"
1.16276E+18,540000,1.51,ad_video_details_bingo,,1,"金币:undefined,绿币:0.05"
1.16278E+18,1640000,3.04,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.26"
1.16269E+18,540000,1.85,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16286E+18,640000,2.3,ad_video_starfish,,2,"金币:0,绿币:0.99"
1.16288E+18,540000,1.41,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16288E+18,640000,2.12,ad_video_starfish,,2,"金币:0,绿币:0.53"
1.16286E+18,681000,4.4,ad_video_popup_bonus,礼物-在线奖励,3,"金币:0,绿币:0.75"
1.1629E+18,540000,0.79,ad_video_starfish,,2,"金币:100000,绿币:0"
1.16317E+18,740000,1.96,ad_video_details_bingo,,1,"金币:0,绿币:0.69"
1.16311E+18,740000,1.64,ad_video_gift_ad,,2,"金币:0,绿币:0.57"
1.16309E+18,740000,1.79,ad_video_starfish,,2,"金币:100000,绿币:0"
1.16309E+18,540000,1.66,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16305E+18,540000,3.39,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16306E+18,580000,1.83,ad_video_popup_bonus,标记海星,3,"金币:0,绿币:0.77"
1.16251E+18,722000,1.95,ad_video_popup_bonus,礼物-在线奖励,2,"金币:0,绿币:0.99"
1.16306E+18,640000,1.51,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16283E+18,280000,0.88,ad_video_checkin_double,,0,"金币:0,绿币:0.27"
1.16305E+18,1040000,1.2,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.75"
1.16305E+18,1143000,2.83,ad_video_details_powerup,,1,"金币:undefined,绿币:0.03"
1.16268E+18,540000,1.83,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.42"
1.16462E+18,1143000,2.73,ad_video_cashgame_num,,0,"金币:undefined,绿币:0.03"
1.16463E+18,640000,1.78,ad_video_starfish,,2,"金币:0,绿币:0.99"
1.16465E+18,693000,4.72,ad_video_popup_bonus,礼物-在线奖励,2,"金币:0,绿币:0.25"
1.16464E+18,1040000,2.11,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.21"
1.16459E+18,540000,1.77,ad_video_starfish,,2,"金币:0,绿币:0.2"
1.16442E+18,540000,2.23,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16426E+18,280000,2.39,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16468E+18,640000,1.78,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16474E+18,540000,4.42,ad_video_starfish,,2,"金币:5000,绿币:0"
1.16455E+18,640000,1.03,ad_video_details_powerup,,1,"金币:0,绿币:0.57"
1.16451E+18,540000,2.1,ad_video_wild,,2,"金币:0,绿币:0.26"
1.16454E+18,640000,3.07,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.1646E+18,540000,2.64,ad_video_starfish,,1,"金币:0,绿币:0.65"
1.16446E+18,540000,2.08,ad_video_popup_bonus,标记海星,2,"金币:400000,绿币:0"
1.16453E+18,540000,1.52,ad_video_popup_bonus,,2,"金币:0,绿币:0.59"
1.16458E+18,5540000,1.81,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16396E+18,1040000,4.15,ad_video_starfish,,2,"金币:0,绿币:0.67"
1.16462E+18,640000,1.02,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16251E+18,940000,1.13,ad_video_cashgame_num,,1,"金币:undefined,绿币:0.03"
1.16479E+18,180000,1.94,ad_video_wild,,2,"金币:0,绿币:0.69"
1.16442E+18,640000,0.4,ad_video_details_powerup,,1,"金币:undefined,绿币:0.04"
1.16479E+18,540000,2.45,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16479E+18,640000,1.45,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.04"
1.16477E+18,1243000,4.71,ad_video_starfish,,2,"金币:0,绿币:0.28"
1.16448E+18,215000,0.2,ad_video_popup_bonus,礼物-在线奖励,3,"金币:undefined,绿币:0.04"
1.16452E+18,540000,1.8,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:1"
1.16412E+18,540000,1.42,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.5"
1.16448E+18,540000,3.09,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.7"
1.16431E+18,540000,1.97,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16446E+18,940000,2.93,ad_video_popup_bonus,礼物-在线奖励,1,"金币:2294,绿币:undefined"
1.16434E+18,1581000,0.52,ad_video_popup_bonus,标记海星,3,"金币:undefined,绿币:0.05"
1.1645E+18,640000,0.97,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.27"
1.16432E+18,540000,2.69,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.57"
1.16452E+18,740000,0.94,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.1645E+18,1640000,6.14,ad_video_popup_powerup,,7,"金币:undefined,绿币:0.04"
1.1645E+18,2540000,1.6,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.05"
1.16474E+18,643000,1.86,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.28"
1.16454E+18,740000,2.01,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.28"
1.16471E+18,540000,1.63,ad_video_gift_ad,,1,"金币:0,绿币:0.25"
1.16457E+18,640000,2.47,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:1"
1.16471E+18,280000,0.74,ad_video_popup_bonus,标记海星,3,"金币:undefined,绿币:0.03"
1.16479E+18,2540000,3.15,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16454E+18,540000,1.06,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16454E+18,1215000,2.82,ad_video_starfish,,3,"金币:0,绿币:0.99"
1.16422E+18,1040000,1.47,ad_video_details_bingo,,1,"金币:undefined,绿币:0.04"
1.16455E+18,1040000,1.06,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16457E+18,640000,1.6,ad_video_cashgame_num,,1,"金币:0,绿币:0.6"
1.16436E+18,640000,1.53,ad_video_starfish,,2,"金币:0,绿币:0.77"
1.16453E+18,520000,0,ad_video_details_bingo,,0,"金币:0,绿币:0.6"
1.16423E+18,693000,0.78,ad_video_popup_powerup,,6,"金币:0,绿币:1"
1.16456E+18,540000,4.28,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:1"
1.16272E+18,640000,2.25,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.05"
1.1629E+18,640000,4.31,ad_video_starfish,,2,"金币:0,绿币:0.71"
1.16275E+18,740000,1.02,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16274E+18,640000,1.57,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16276E+18,1040000,1.29,ad_video_popup_bonus,礼物-在线奖励,1,"金币:100000,绿币:0"
1.16466E+18,1440000,2.34,ad_video_starfish,,2,"金币:0,绿币:0.99"
1.16462E+18,940000,2.93,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.25"
1.16452E+18,740000,2.19,ad_video_popup_bonus,,2,"金币:undefined,绿币:0.04"
1.16445E+18,920000,3.09,ad_video_cashgame_num,,0,"金币:0,绿币:0.28"
1.1646E+18,545000,1.64,ad_video_popup_bonus,标记海星,3,"金币:0,绿币:0.21"
1.16446E+18,340000,2.83,ad_video_wild,,2,"金币:0,绿币:0.65"
1.1642E+18,280000,1.4,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16448E+18,740000,0,ad_video_cashgame_num,,0,"金币:0,绿币:0.23"
1.16415E+18,540000,3.03,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.99"
1.16441E+18,540000,1.78,ad_video_cashgame_num,,0,"金币:undefined,绿币:0.03"
1.16458E+18,280000,0.6,ad_video_details_bingo,,2,"金币:100000,绿币:0"
1.16427E+18,540000,3.83,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.22"
1.16453E+18,540000,2.23,ad_video_cashgame_num,,1,"金币:0,绿币:0.42"
1.16452E+18,1540000,2.35,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16454E+18,640000,2.37,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16414E+18,3040000,0.24,ad_video_starfish,,1,"金币:undefined,绿币:0.05"
1.16456E+18,380000,2.5,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.1645E+18,540000,1.64,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16445E+18,740000,3.1,ad_video_details_powerup,,0,"金币:undefined,绿币:0.04"
1.1645E+18,540000,4.12,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.1644E+18,1240000,5.77,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.03"
1.16402E+18,560000,3.47,ad_video_starfish,,1,"金币:0,绿币:0.65"
1.16439E+18,740000,3.4,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16444E+18,2540000,1.34,ad_video_wild,,2,"金币:0,绿币:0.2"
1.1645E+18,540000,1.65,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16418E+18,640000,1.85,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.55"
1.16451E+18,740000,2.73,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16448E+18,1040000,2.03,ad_video_details_powerup,,1,"金币:undefined,绿币:0.05"
1.16452E+18,640000,3.38,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16421E+18,940000,3.17,ad_video_popup_powerup,,5,"金币:0,绿币:0.27"
1.16449E+18,643000,1.54,ad_video_starfish,,0,"金币:undefined,绿币:0.03"
1.16444E+18,540000,2.19,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16435E+18,540000,2.42,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16438E+18,1043000,2.03,ad_video_starfish,,2,"金币:0,绿币:0.2"
1.16427E+18,293000,2.93,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.04"
1.16439E+18,540000,6.12,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16438E+18,540000,0.77,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16424E+18,740000,0.97,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.03"
1.16427E+18,540000,2.64,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.21"
1.16423E+18,640000,0.93,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.1643E+18,1140000,1.38,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.72"
1.1643E+18,180000,2.08,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16426E+18,540000,1.93,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16438E+18,540000,1.58,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16417E+18,940000,2.86,ad_video_popup_powerup,,2,"金币:0,绿币:0.66"
1.1643E+18,740000,2.09,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:1"
1.16431E+18,640000,3.72,ad_video_cashgame_num,,0,"金币:undefined,绿币:0.03"
1.16444E+18,640000,2.81,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16431E+18,540000,1.09,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16348E+18,540000,1.59,ad_video_popup_bonus,,2,"金币:0,绿币:0.64"
1.16433E+18,540000,1.51,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.14"
1.16433E+18,1181000,1.92,ad_video_popup_bonus,礼物-在线奖励,2,"金币:undefined,绿币:0.03"
1.16361E+18,640000,1.11,ad_video_cashgame_num,,1,"金币:undefined,绿币:0.05"
1.16431E+18,640000,2.4,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.99"
1.16431E+18,540000,3.98,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.05"
1.16431E+18,180000,1.23,ad_video_wild,,2,"金币:0,绿币:0.78"
1.16433E+18,540000,2.22,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16432E+18,280000,1.85,ad_video_wild,,2,"金币:100000,绿币:0"
1.16431E+18,740000,1.71,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16433E+18,640000,1.62,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16432E+18,650000,1.73,ad_video_cashgame_num,,3,"金币:undefined,绿币:0.04"
1.16447E+18,540000,3.59,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16373E+18,290000,3.54,ad_video_starfish,,1,"金币:0,绿币:0.99"
1.16444E+18,1540000,1.99,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.51"
1.16446E+18,540000,1.57,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.05"
1.16448E+18,520000,0,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16426E+18,540000,3,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16433E+18,1040000,2.55,ad_video_starfish,,2,"金币:0,绿币:1.04"
1.16432E+18,640000,3.26,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.1635E+18,680000,0.84,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16495E+18,540000,4.05,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.04"
1.16355E+18,740000,1.25,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.03"
1.16356E+18,11000,3.33,ad_video_starfish,,6,"金币:0,绿币:1"
1.16356E+18,540000,1.85,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.54"
1.16355E+18,540000,1.57,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.57"
1.16362E+18,540000,1.85,ad_video_starfish,,2,"金币:0,绿币:0.63"
1.16359E+18,540000,1.33,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16361E+18,1040000,0.79,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.51"
1.16348E+18,693000,4.12,ad_video_starfish,,4,"金币:undefined,绿币:0.04"
1.1635E+18,640000,0.75,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16349E+18,484000,0.72,ad_video_popup_bonus,任务奖励,0,"金币:0,绿币:0.22"
1.16352E+18,540000,1.4,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16343E+18,1040000,3.73,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.57"
1.16344E+18,740000,1.49,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.21"
1.16352E+18,540000,2.64,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16345E+18,540000,1.54,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16333E+18,940000,1.09,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.2"
1.16344E+18,540000,1.81,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.04"
1.16339E+18,540000,1.72,ad_video_popup_bonus,标记海星,2,"金币:100000,绿币:0"
1.1634E+18,840000,1.46,ad_video_gift_ad,,1,"金币:0,绿币:0.99"
1.16338E+18,1240000,2.23,ad_video_popup_bonus,任务奖励,0,"金币:0,绿币:0.6"
1.16346E+18,740000,1.84,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16372E+18,540000,1.75,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.23"
1.16368E+18,540000,1.66,ad_video_popup_bonus,标记海星,2,"金币:2005,绿币:undefined"
1.1637E+18,540000,0.43,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16374E+18,1040000,0.93,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16369E+18,640000,1.24,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.1636E+18,540000,1.64,ad_video_details_powerup,,1,"金币:0,绿币:0.99"
1.16368E+18,1040000,1.46,ad_video_starfish,,2,"金币:100000,绿币:0"
1.16376E+18,640000,0.51,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16376E+18,433000,0.51,ad_video_starfish,,0,"金币:0,绿币:0.21"
1.16378E+18,1040000,1.78,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.05"
1.16378E+18,640000,1.36,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16378E+18,180000,1.93,ad_video_wild,,2,"金币:0,绿币:1.01"
1.16369E+18,540000,1.42,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16369E+18,640000,1.62,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16375E+18,843000,1.37,ad_video_starfish,,2,"金币:0,绿币:0.27"
1.16375E+18,640000,1.03,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16379E+18,540000,1.81,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16377E+18,640000,2.17,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16431E+18,540000,2.53,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16269E+18,540000,0.2,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.72"
1.16272E+18,540000,0.6,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16268E+18,540000,2.4,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:1.05"
1.16268E+18,540000,1.2,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.1625E+18,940000,1.57,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.71"
1.16253E+18,540000,0.97,ad_video_popup_bonus,标记海星,2,"金币:100000,绿币:0"
1.16254E+18,1040000,1.74,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.79"
1.16255E+18,540000,1.82,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16255E+18,640000,2.03,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16252E+18,540000,0.96,ad_video_cashgame_num,,0,"金币:undefined,绿币:0.04"
1.16261E+18,218152,8.24,ad_video_starfish,,0,"金币:0,绿币:1.03"
1.16258E+18,1540000,1.35,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.79"
1.1626E+18,640000,0.46,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.26"
1.1626E+18,540000,2,ad_video_details_powerup,,1,"金币:undefined,绿币:0.04"
1.16265E+18,680000,2.03,ad_video_starfish,,3,"金币:0,绿币:0.64"
1.16267E+18,180000,2.29,ad_video_starfish,,3,"金币:undefined,绿币:0.03"
1.16266E+18,740000,1.51,ad_video_starfish,,2,"金币:100000,绿币:0"
1.16267E+18,540000,2.82,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16259E+18,540000,1.22,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16348E+18,640000,1.5,ad_video_starfish,,2,"金币:0,绿币:0.99"
1.16356E+18,1160000,1.99,ad_video_starfish,,0,"金币:0,绿币:0.79"
1.16361E+18,700000,2.01,ad_video_wild,,2,"金币:0,绿币:0.25"
1.16358E+18,740000,1.43,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16468E+18,40000,4.85,ad_video_starfish,,4,"金币:undefined,绿币:0.02"
1.16411E+18,640000,2.61,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.57"
1.16412E+18,640000,1.43,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.05"
1.16402E+18,540000,0.94,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16403E+18,1940000,2.86,ad_video_cashgame_num,,2,"金币:0,绿币:1"
1.16425E+18,540000,1.07,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16415E+18,540000,2.75,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16415E+18,640000,1.71,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.33"
1.16417E+18,680000,1.37,ad_video_details_bingo,,2,"金币:undefined,绿币:0.04"
1.16419E+18,1140000,1.94,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.2"
1.16419E+18,294000,3.35,ad_video_popup_bonus,礼物-在线奖励,8,"金币:undefined,绿币:0.04"
1.16418E+18,1040000,0,ad_video_wild,,1,"金币:undefined,绿币:0.04"
1.16421E+18,940000,2.94,ad_video_popup_bonus,任务奖励,1,"金币:100000,绿币:0"
1.16421E+18,640000,1.32,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16419E+18,709000,2.12,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16405E+18,540000,1.78,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.7"
1.16422E+18,180000,2.98,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16401E+18,540000,1.61,ad_video_wild,,2,"金币:0,绿币:0.56"
1.1642E+18,1140000,0.54,ad_video_gift_ad,,2,"金币:0,绿币:0.99"
1.16409E+18,500000,2.24,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16483E+18,540000,3.41,ad_video_starfish,,1,"金币:0,绿币:0.26"
1.16491E+18,1243000,4.71,ad_video_starfish,,0,"金币:0,绿币:0.24"
1.16416E+18,540000,3.98,ad_video_details_powerup,,1,"金币:undefined,绿币:0.02"
1.16489E+18,640000,3.02,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.04"
1.1642E+18,740000,0,ad_video_details_bingo,,1,"金币:undefined,绿币:0.01"
1.16488E+18,5540000,1.91,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16486E+18,540000,1.5,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16404E+18,540000,2.86,ad_video_popup_bonus,任务奖励,1,"金币:3850,绿币:undefined"
1.16491E+18,1040000,2.16,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16492E+18,540000,1.59,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16492E+18,540000,1.74,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16492E+18,640000,2.76,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16372E+18,640000,1.27,ad_video_starfish,,2,"金币:0,绿币:0.25"
1.16487E+18,940000,0.1,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.21"
1.16491E+18,740000,4.25,ad_video_gift_ad,,1,"金币:undefined,绿币:0.03"
1.16493E+18,540000,1.04,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.23"
1.16359E+18,500000,1.99,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16477E+18,700000,1.98,ad_video_wild,,2,"金币:undefined,绿币:0.02"
1.16491E+18,740000,2.16,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.27"
1.16493E+18,781000,3.21,ad_video_starfish,,3,"金币:undefined,绿币:0.04"
1.16488E+18,1040000,2.92,ad_video_starfish,,2,"金币:undefined,绿币:0.02"
1.16492E+18,640000,0.58,ad_video_popup_bonus,,2,"金币:0,绿币:0.58"
1.16442E+18,740000,1.88,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.72"
1.16487E+18,540000,2.07,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16455E+18,320000,5.57,ad_video_wild,,3,"金币:0,绿币:0.41"
1.16432E+18,1220000,4.19,ad_video_starfish,,0,"金币:0,绿币:0.99"
1.16486E+18,2540000,2.19,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16487E+18,740000,1.92,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16478E+18,280000,6.75,ad_video_starfish,,1,"金币:undefined,绿币:0.01"
1.16436E+18,740000,1.13,ad_video_wild,,3,"金币:5000,绿币:0"
1.16341E+18,555000,1.79,ad_video_starfish,,4,"金币:0,绿币:0.65"
1.16463E+18,940000,2.07,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.22"
