用户id,金币余额,绿币余额,广告场景,通用广告奖励类型,累计游戏场次,变化量,资源类型
1.16482E+18,640000,3.56,ad_video_popup_bonus,任务奖励,1,3.56,绿币
1.16483E+18,1040000,1.01,ad_video_popup_bonus,标记海星,2,1.01,绿币
1.16448E+18,740000,2.77,ad_video_starfish,,0,2.04,绿币
1.16482E+18,540000,3.08,ad_video_popup_bonus,标记海星,2,2.98,绿币
1.1648E+18,280000,3.12,ad_video_starfish,,3,2.72,绿币
1.16432E+18,640000,1.83,ad_video_wild,,2,1.83,绿币
1.16482E+18,920000,2.64,ad_video_popup_bonus,礼物-在线奖励,1,1.85,绿币
1.1645E+18,640000,2.02,ad_video_popup_bonus,任务奖励,1,2.02,绿币
1.16453E+18,1012000,4.09,ad_video_starfish,,3,2.52,绿币
1.1649E+18,740000,1.47,ad_video_popup_bonus,,1,1.47,绿币
1.16468E+18,500000,1.64,ad_video_wild,,2,1.54,绿币
1.1646E+18,643000,1.87,ad_video_gift_ad,,2,1.42,绿币
1.16323E+18,740000,0.87,ad_video_popup_bonus,标记海星,2,0.87,绿币
1.16324E+18,740000,1.89,ad_video_popup_bonus,任务奖励,1,1.89,绿币
1.16357E+18,540000,2.05,ad_video_popup_bonus,标记海星,2,1.55,绿币
1.16482E+18,1040000,1.98,ad_video_popup_bonus,礼物-在线奖励,1,1.98,绿币
1.16476E+18,1040000,1.76,ad_video_starfish,,0,1.54,绿币
1.16378E+18,540000,2.25,ad_video_popup_bonus,标记海星,2,1.75,绿币
1.16412E+18,1540000,2.68,ad_video_popup_bonus,任务奖励,2,2.29,绿币
1.16476E+18,540000,2.11,ad_video_popup_bonus,标记海星,2,1.91,绿币
1.16482E+18,540000,3.79,ad_video_popup_bonus,标记海星,2,2.79,绿币
1.16451E+18,1243000,2.98,ad_video_starfish,,1,20000,金币
1.16409E+18,540000,3.22,ad_video_starfish,,2,2.8,绿币
1.16381E+18,540000,0.43,ad_video_popup_bonus,标记海星,2,0.23,绿币
1.16349E+18,540000,1.14,ad_video_popup_bonus,标记海星,2,1.04,绿币
1.16373E+18,540000,1.57,ad_video_popup_bonus,标记海星,2,1.37,绿币
1.16324E+18,540000,1.9,ad_video_popup_bonus,标记海星,2,1.8,绿币
1.16368E+18,540000,2.87,ad_video_popup_bonus,标记海星,2,1.87,绿币
1.16276E+18,380000,2.48,ad_video_wild,,2,2.48,绿币
1.16366E+18,293000,2.64,ad_video_starfish,,3,1.33,绿币
1.1637E+18,540000,1.12,ad_video_details_bingo,,1,0.92,绿币
1.16374E+18,540000,1.49,ad_video_details_bingo,,1,1.39,绿币
1.16341E+18,740000,1.39,ad_video_popup_bonus,标记海星,2,1.39,绿币
1.16336E+18,540000,1.83,ad_video_popup_bonus,标记海星,2,1.63,绿币
1.16269E+18,280000,3.14,ad_video_starfish,,3,2.6,绿币
1.16384E+18,680000,0.52,ad_video_wild,,2,0.52,绿币
1.16371E+18,540000,1.45,ad_video_popup_bonus,任务奖励,1,1.35,绿币
1.16371E+18,540000,1.04,ad_video_popup_bonus,任务奖励,1,0.94,绿币
1.16356E+18,540000,1.89,ad_video_popup_bonus,标记海星,2,1.79,绿币
1.16343E+18,740000,0.77,ad_video_popup_bonus,标记海星,2,0.77,绿币
1.16379E+18,540000,1.65,ad_video_popup_bonus,标记海星,2,1.55,绿币
1.16304E+18,540000,1.46,ad_video_starfish,,2,1.19,绿币
1.16376E+18,1040000,1.67,ad_video_starfish,,2,1.29,绿币
1.16375E+18,540000,2.35,ad_video_popup_bonus,礼物-在线奖励,1,2.15,绿币
1.16373E+18,5180000,0.8,ad_video_wild,,2,0.8,绿币
1.16377E+18,540000,3.04,ad_video_popup_bonus,标记海星,2,1.04,绿币
1.16309E+18,1160000,3.34,ad_video_starfish,,1,1.23,绿币
1.16378E+18,540000,2.14,ad_video_starfish,,2,0.92,绿币
1.16378E+18,640000,0.42,ad_video_popup_bonus,标记海星,2,0.42,绿币
1.16377E+18,640000,0.82,ad_video_popup_bonus,标记海星,2,0.82,绿币
1.16339E+18,2540000,1.56,ad_video_popup_bonus,标记海星,2,1.56,绿币
1.16341E+18,500000,1.7,ad_video_wild,,2,1.5,绿币
1.16376E+18,740000,1.32,ad_video_starfish,,2,1.1,绿币
1.16296E+18,643000,3.24,ad_video_checkin_double,,0,2.52,绿币
1.16368E+18,740000,1.74,ad_video_starfish,,2,1.46,绿币
1.1635E+18,280000,1.88,ad_video_starfish,,3,1.36,绿币
1.16372E+18,740000,1.31,ad_video_popup_bonus,标记海星,2,1.31,绿币
1.16373E+18,280000,0.49,ad_video_wild,,2,0.49,绿币
1.16378E+18,540000,1.26,ad_video_popup_bonus,标记海星,2,1.06,绿币
1.16256E+18,540000,1.19,ad_video_popup_bonus,标记海星,2,1.09,绿币
1.16359E+18,640000,1.24,ad_video_wild,,2,1.24,绿币
1.16371E+18,740000,0.79,ad_video_popup_bonus,标记海星,2,0.79,绿币
1.16348E+18,1040000,1.09,ad_video_popup_bonus,礼物-在线奖励,1,1.09,绿币
1.16356E+18,740000,0.79,ad_video_popup_bonus,标记海星,2,0.79,绿币
1.16287E+18,2540000,1.01,ad_video_details_powerup,,1,1.01,绿币
1.16297E+18,740000,1.4,ad_video_popup_bonus,标记海星,2,1.4,绿币
1.16354E+18,1040000,3.47,ad_video_popup_bonus,礼物-在线奖励,1,3.47,绿币
1.16357E+18,540000,1.5,ad_video_popup_bonus,任务奖励,1,1.3,绿币
1.16357E+18,540000,0.93,ad_video_popup_bonus,,2,0.83,绿币
1.16356E+18,180000,2.32,ad_video_cashgame_num,,0,1.39,绿币
1.16346E+18,1040000,1.27,ad_video_popup_bonus,标记海星,2,1.27,绿币
1.16316E+18,520000,2.99,ad_video_login_recovery,,0,2.99,绿币
1.16323E+18,680000,0.79,ad_video_wild,,2,0.79,绿币
1.16334E+18,640000,5.63,ad_video_popup_bonus,标记海星,1,1.44,绿币
1.16326E+18,180000,1.22,ad_video_wild,,2,0.72,绿币
1.16364E+18,640000,1.58,ad_video_popup_bonus,标记海星,2,1.58,绿币
1.16359E+18,640000,0.79,ad_video_details_bingo,,1,0.79,绿币
1.1636E+18,721000,2.02,ad_video_popup_bonus,标记海星,4,1.92,绿币
1.16339E+18,740000,0.78,ad_video_popup_bonus,标记海星,2,0.78,绿币
1.16356E+18,500000,0.2,ad_video_wild,,2,20000,金币
1.1636E+18,540000,1.63,ad_video_popup_bonus,标记海星,2,1.53,绿币
1.16346E+18,540000,1.61,ad_video_starfish,,2,1.01,绿币
1.16365E+18,180000,2.67,ad_video_wild,,2,1.67,绿币
1.16363E+18,540000,1.43,ad_video_popup_bonus,标记海星,2,0.93,绿币
1.16349E+18,640000,2.15,ad_video_popup_bonus,,1,2.15,绿币
1.16271E+18,790000,1.74,ad_video_cashgame_num,,0,0.75,绿币
1.16352E+18,540000,1.06,ad_video_popup_bonus,礼物-在线奖励,0,0.96,绿币
1.16347E+18,940000,0.89,ad_video_popup_bonus,礼物-在线奖励,0,0.69,绿币
1.16351E+18,1540000,0.33,ad_video_cashgame_num,,1,0.33,绿币
1.16352E+18,640000,1.57,ad_video_popup_bonus,标记海星,2,1.57,绿币
1.16348E+18,540000,1.6,ad_video_popup_bonus,礼物-在线奖励,1,1.5,绿币
1.16346E+18,840000,0.6,ad_video_details_bingo,,1,0.6,绿币
1.1635E+18,680000,0.56,ad_video_wild,,2,0.56,绿币
1.1633E+18,4820000,2.12,ad_video_checkin_double,,0,1.42,绿币
1.16357E+18,480000,0,ad_video_wild,,1,-40000,金币
1.16358E+18,1040000,4.37,ad_video_cashgame_num,,1,1.48,绿币
1.16314E+18,540000,0.76,ad_video_popup_bonus,任务奖励,1,0.66,绿币
1.16345E+18,180000,3.09,ad_video_wild,,2,1.09,绿币
1.1625E+18,540000,1.69,ad_video_popup_bonus,任务奖励,1,0.69,绿币
1.16339E+18,740000,1.43,ad_video_popup_bonus,,2,1.43,绿币
1.16347E+18,540000,1.6,ad_video_popup_bonus,标记海星,2,1.4,绿币
1.16334E+18,540000,1.52,ad_video_checkin_double,,0,1.42,绿币
1.16347E+18,1140000,1.51,ad_video_popup_bonus,标记海星,2,0.52,绿币
1.16343E+18,540000,1.81,ad_video_popup_bonus,标记海星,2,1.31,绿币
1.16347E+18,540000,1.77,ad_video_popup_bonus,标记海星,2,1.27,绿币
1.16309E+18,320000,2.01,ad_video_popup_bonus,礼物-在线奖励,2,1.91,绿币
1.16345E+18,1220000,1.32,ad_video_cashgame_num,,3,0.46,绿币
1.16353E+18,75000,0.1,ad_video_wild,,2,20000,金币
1.16293E+18,640000,0,ad_video_popup_bonus,标记海星,2,20000,金币
1.16366E+18,540000,0.2,ad_video_wild,,1,20000,金币
1.16347E+18,740000,2.4,ad_video_starfish,,2,2.1,绿币
1.16298E+18,2540000,1.21,ad_video_starfish,,2,1,绿币
1.1635E+18,640000,2.61,ad_video_popup_bonus,礼物-在线奖励,1,1.61,绿币
1.16366E+18,640000,1,ad_video_starfish,,2,0.78,绿币
1.16367E+18,500000,1.61,ad_video_wild,,2,1.51,绿币
1.16363E+18,540000,3.99,ad_video_wild,,2,3.79,绿币
1.16433E+18,1500000,1.86,ad_video_wild,,2,1.86,绿币
1.16361E+18,880000,3.8,ad_video_wild,,1,0.56,绿币
1.16489E+18,640000,0.96,ad_video_popup_bonus,任务奖励,1,0.96,绿币
1.16489E+18,740000,2.03,ad_video_popup_bonus,任务奖励,1,2.03,绿币
1.16342E+18,740000,0.38,ad_video_details_bingo,,1,0.38,绿币
1.16469E+18,580000,3.75,ad_video_gift_ad,,0,2.65,绿币
1.16415E+18,540000,1.06,ad_video_popup_bonus,标记海星,2,0.86,绿币
1.16345E+18,540000,1.35,ad_video_popup_bonus,任务奖励,1,0.85,绿币
1.16335E+18,540000,1.75,ad_video_popup_bonus,礼物-在线奖励,1,1.65,绿币
1.16344E+18,1581000,1.21,ad_video_cashgame_num,,2,1.21,绿币
1.1634E+18,1140000,2.78,ad_video_starfish,,1,0.73,绿币
1.16341E+18,280000,2.08,ad_video_starfish,,3,1.78,绿币
1.16341E+18,600000,1,ad_video_wild,,2,1,绿币
1.16339E+18,640000,0.67,ad_video_popup_bonus,任务奖励,1,0.67,绿币
1.16341E+18,1140000,1.54,ad_video_popup_bonus,礼物-在线奖励,1,1.54,绿币
1.16336E+18,180000,1.67,ad_video_wild,,2,1.47,绿币
1.16334E+18,680000,0,ad_video_wild,,1,400000,金币
1.16338E+18,540000,1.42,ad_video_popup_bonus,礼物-在线奖励,1,1.22,绿币
1.16308E+18,540000,2.22,ad_video_gift_ad,,0,1.37,绿币
1.163E+18,180000,4.96,ad_video_wild,,1,20000,金币
1.16362E+18,540000,1.6,ad_video_popup_bonus,标记海星,2,1.4,绿币
1.16325E+18,5540000,2.93,ad_video_wild,,2,2.93,绿币
1.16363E+18,540000,1.04,ad_video_starfish,,2,0.65,绿币
1.16255E+18,540000,1.67,ad_video_popup_bonus,任务奖励,1,1.57,绿币
1.16346E+18,678000,1.27,ad_video_details_bingo,,6,1.33,绿币
1.16277E+18,840000,1.02,ad_video_cashgame_num,,1,1.02,绿币
1.16473E+18,740000,2.4,ad_video_cashgame_num,,1,2.4,绿币
1.1646E+18,540000,1.91,ad_video_popup_bonus,任务奖励,1,1.81,绿币
1.16459E+18,540000,2.27,ad_video_popup_bonus,礼物-在线奖励,1,2.07,绿币
1.16489E+18,180000,2.21,ad_video_wild,,2,2.11,绿币
1.16487E+18,380000,0.88,ad_video_wild,,2,0.88,绿币
1.16488E+18,540000,1.7,ad_video_popup_bonus,标记海星,2,1.5,绿币
1.16489E+18,540000,2.07,ad_video_popup_bonus,标记海星,2,1.97,绿币
1.16452E+18,540000,2.35,ad_video_popup_bonus,标记海星,2,2.15,绿币
1.1642E+18,640000,0.47,ad_video_popup_bonus,标记海星,2,0.47,绿币
1.16433E+18,643000,1.02,ad_video_popup_bonus,标记海星,2,0.92,绿币
1.16397E+18,540000,1.42,ad_video_popup_bonus,任务奖励,1,1.32,绿币
1.16417E+18,540000,3.03,ad_video_popup_bonus,任务奖励,1,2.53,绿币
1.16418E+18,1043000,6.22,ad_video_gift_ad,,1,5.13,绿币
1.16407E+18,280000,1.03,ad_video_wild,,2,1.03,绿币
1.16395E+18,1140000,1.47,ad_video_details_powerup,,1,1.47,绿币
1.16396E+18,1140000,0,ad_video_popup_bonus,礼物-在线奖励,0,20000,金币
1.16406E+18,1475000,1.02,ad_video_wild,,3,1.02,绿币
1.16414E+18,540000,2.32,ad_video_popup_bonus,,2,2.22,绿币
1.16414E+18,1540000,1.37,ad_video_popup_bonus,标记海星,2,1.37,绿币
1.16415E+18,1040000,0.94,ad_video_popup_bonus,标记海星,2,0.94,绿币
1.16415E+18,1043000,4.78,ad_video_cashgame_num,,2,2.65,绿币
1.16392E+18,540000,1.37,ad_video_starfish,,2,1.07,绿币
1.16414E+18,640000,2.06,ad_video_popup_bonus,标记海星,2,2.06,绿币
1.16412E+18,280000,0.48,ad_video_starfish,,4,1.64,绿币
1.16409E+18,540000,1.64,ad_video_starfish,,2,1.26,绿币
1.16401E+18,293000,1.93,ad_video_wild,,6,1.6,绿币
1.16416E+18,640000,2.68,ad_video_popup_bonus,标记海星,2,2.68,绿币
1.16413E+18,680000,0.97,ad_video_wild,,2,0.97,绿币
1.16408E+18,540000,0.1,ad_video_details_bingo,,1,20000,金币
1.164E+18,640000,2.33,ad_video_wild,,2,2.33,绿币
1.16405E+18,1040000,1.05,ad_video_popup_bonus,标记海星,2,1.05,绿币
1.16397E+18,1740000,0,ad_video_details_powerup,,4,-240000,金币
1.16413E+18,515000,1.67,ad_video_starfish,,3,0.9,绿币
1.16381E+18,540000,1.13,ad_video_popup_bonus,任务奖励,1,1.03,绿币
1.1641E+18,293000,2,ad_video_popup_bonus,标记海星,3,1.7,绿币
1.16407E+18,540000,0.83,ad_video_starfish,,2,0.54,绿币
1.16399E+18,680000,1.47,ad_video_starfish,,1,1.26,绿币
1.16411E+18,540000,0.82,ad_video_popup_bonus,标记海星,2,0.72,绿币
1.16385E+18,640000,0,ad_video_popup_bonus,礼物-在线奖励,0,20000,金币
1.16382E+18,540000,1.1,ad_video_popup_bonus,任务奖励,1,1,绿币
1.16277E+18,1040000,1.56,ad_video_popup_bonus,任务奖励,0,1.56,绿币
1.16393E+18,740000,1.38,ad_video_popup_bonus,标记海星,2,1.38,绿币
1.16393E+18,540000,1.43,ad_video_popup_bonus,任务奖励,1,0.93,绿币
1.16395E+18,540000,1.57,ad_video_popup_bonus,标记海星,2,1.47,绿币
1.16385E+18,11043000,2.42,ad_video_popup_bonus,标记海星,3,1.19,绿币
1.16395E+18,5540000,0.7,ad_video_starfish,,2,0.52,绿币
1.16395E+18,2220000,1.05,ad_video_wild,,2,1.05,绿币
1.16396E+18,1040000,0.29,ad_video_popup_bonus,标记海星,2,0.29,绿币
1.16415E+18,20000,4.36,ad_video_wild,,3,3.67,绿币
1.16399E+18,480000,0,ad_video_wild,,1,-40000,金币
1.16268E+18,540000,2.49,ad_video_popup_bonus,标记海星,2,2.39,绿币
1.16384E+18,945000,1.02,ad_video_gift_ad,,1,0.92,绿币
1.16392E+18,280000,0,ad_video_wild,,1,20000,金币
1.16388E+18,1540000,0.53,ad_video_popup_bonus,任务奖励,1,0.53,绿币
1.16392E+18,540000,3.16,ad_video_starfish,,2,2.67,绿币
1.16396E+18,500000,1.39,ad_video_wild,,2,1.19,绿币
1.16382E+18,700000,2.11,ad_video_wild,,2,2.11,绿币
1.16395E+18,600000,0,ad_video_wild,,2,20000,金币
1.16327E+18,640000,1.07,ad_video_popup_bonus,标记海星,2,1.07,绿币
1.16364E+18,740000,0.95,ad_video_cashgame_num,,1,0.95,绿币
1.16401E+18,540000,0.84,ad_video_popup_bonus,标记海星,2,0.74,绿币
1.16392E+18,740000,1.01,ad_video_details_powerup,,1,1.01,绿币
1.164E+18,280000,1.35,ad_video_wild,,2,1.35,绿币
1.16401E+18,540000,2.97,ad_video_wild,,2,1.97,绿币
1.164E+18,20000,1.23,ad_video_wild,,2,1.23,绿币
1.16381E+18,740000,0.77,ad_video_popup_bonus,标记海星,2,0.77,绿币
1.16406E+18,540000,2.27,ad_video_popup_bonus,标记海星,2,1.27,绿币
1.16406E+18,540000,3.3,ad_video_popup_bonus,标记海星,2,1.3,绿币
1.16395E+18,120000,0.95,ad_video_starfish,,1,0.53,绿币
1.16407E+18,540000,2.02,ad_video_popup_bonus,标记海星,2,1.02,绿币
1.16405E+18,380000,1.3,ad_video_wild,,2,1.3,绿币
1.16404E+18,540000,1.11,ad_video_popup_bonus,礼物-在线奖励,1,1.01,绿币
1.16377E+18,740000,1.2,ad_video_popup_bonus,标记海星,1,1.2,绿币
1.16406E+18,640000,0.76,ad_video_popup_bonus,,1,20000,金币
1.16395E+18,640000,1.67,ad_video_popup_bonus,标记海星,2,1.67,绿币
1.16388E+18,540000,0.53,ad_video_popup_bonus,,2,0.43,绿币
1.16387E+18,540000,1.62,ad_video_popup_bonus,标记海星,2,1.52,绿币
1.16389E+18,540000,2.36,ad_video_popup_bonus,标记海星,2,2.26,绿币
1.16386E+18,540000,1,ad_video_popup_bonus,,1,20000,金币
1.16394E+18,540000,1.26,ad_video_wild,,2,0.76,绿币
1.16284E+18,540000,1.14,ad_video_popup_bonus,礼物-在线奖励,1,1.04,绿币
1.16382E+18,645000,1.57,ad_video_popup_bonus,标记海星,3,1.37,绿币
1.16386E+18,740000,0.74,ad_video_starfish,,2,0.47,绿币
1.16377E+18,280000,1.64,ad_video_wild,,2,1.64,绿币
1.16376E+18,740000,1.05,ad_video_popup_bonus,标记海星,2,1.05,绿币
1.16298E+18,1140000,0,ad_video_popup_bonus,,0,20000,金币
1.16377E+18,540000,1.49,ad_video_popup_bonus,礼物-在线奖励,1,0.99,绿币
1.16373E+18,1040000,2.72,ad_video_details_bingo,,2,2.36,绿币
1.16264E+18,940000,1.19,ad_video_popup_bonus,礼物-在线奖励,2,400000,金币
1.16384E+18,540000,1.69,ad_video_popup_bonus,任务奖励,1,1.59,绿币
1.16383E+18,740000,1.31,ad_video_starfish,,2,1.03,绿币
1.16383E+18,640000,1.06,ad_video_popup_bonus,任务奖励,1,1.06,绿币
1.16275E+18,640000,1.24,ad_video_popup_bonus,标记海星,2,1.24,绿币
1.16383E+18,423000,1.55,ad_video_popup_bonus,礼物-在线奖励,3,0.66,绿币
1.16383E+18,540000,0.37,ad_video_popup_bonus,标记海星,2,0.27,绿币
1.16454E+18,540000,2.15,ad_video_popup_bonus,标记海星,2,2.05,绿币
1.16454E+18,940000,2.84,ad_video_popup_bonus,任务奖励,2,2.39,绿币
1.16454E+18,540000,1.61,ad_video_popup_bonus,标记海星,2,1.51,绿币
1.16424E+18,540000,3.29,ad_video_starfish,,2,2.93,绿币
1.16447E+18,740000,6.63,ad_video_gift_ad,,0,2.76,绿币
1.16421E+18,640000,0.02,ad_video_wild,,2,2.01,绿币
1.16449E+18,500000,1.64,ad_video_wild,,2,1.44,绿币
1.16415E+18,520000,4.56,ad_video_starfish,,1,2.99,绿币
1.1645E+18,643000,2.87,ad_video_cashgame_num,,1,2.37,绿币
1.16429E+18,180000,3.39,ad_video_popup_bonus,任务奖励,2,2.79,绿币
1.16451E+18,640000,1.6,ad_video_popup_bonus,标记海星,2,1.6,绿币
1.16451E+18,7813000,7.28,ad_video_popup_powerup,,11,3.46,绿币
1.16453E+18,2540000,2.65,ad_video_popup_bonus,标记海星,2,2.65,绿币
1.16398E+18,520000,2.99,ad_video_login_recovery,,0,2.99,绿币
1.16451E+18,740000,0.97,ad_video_popup_bonus,标记海星,2,0.97,绿币
1.16451E+18,640000,1.94,ad_video_popup_bonus,标记海星,2,1.94,绿币
1.16344E+18,380000,1.29,ad_video_starfish,,3,0.98,绿币
1.1645E+18,745000,2.03,ad_video_details_bingo,,2,2.03,绿币
1.16416E+18,280000,6.04,ad_video_popup_bonus,标记海星,1,2.27,绿币
1.16453E+18,180000,4.67,ad_video_wild,,2,2.67,绿币
1.16451E+18,1143000,3.17,ad_video_gift_ad,,2,2.92,绿币
1.16429E+18,740000,0,ad_video_wild,,1,20000,金币
1.16447E+18,540000,2.81,ad_video_popup_bonus,标记海星,2,2.31,绿币
1.16446E+18,600000,2.64,ad_video_wild,,2,2.64,绿币
1.16453E+18,1140000,2.39,ad_video_popup_bonus,礼物-在线奖励,2,2.1,绿币
1.16444E+18,10540000,1.99,ad_video_popup_bonus,,2,1.99,绿币
1.16436E+18,540000,1.9,ad_video_popup_bonus,标记海星,2,1.8,绿币
1.16436E+18,540000,3.24,ad_video_wild,,2,3.14,绿币
1.16426E+18,540000,0.53,ad_video_popup_bonus,任务奖励,1,0.43,绿币
1.16436E+18,540000,2.39,ad_video_details_powerup,,1,2.29,绿币
1.16438E+18,1180000,4.37,ad_video_wild,,3,4.07,绿币
1.16437E+18,981000,2.98,ad_video_starfish,,3,2.71,绿币
1.16432E+18,740000,2.05,ad_video_popup_bonus,标记海星,2,2.05,绿币
1.16303E+18,940000,0.81,ad_video_popup_bonus,标记海星,2,0.71,绿币
1.16432E+18,540000,1.95,ad_video_popup_bonus,标记海星,2,1.85,绿币
1.16435E+18,540000,2.73,ad_video_popup_bonus,标记海星,2,2.63,绿币
1.16439E+18,640000,0.73,ad_video_starfish,,2,0.45,绿币
1.16436E+18,1040000,3.64,ad_video_starfish,,2,3.3,绿币
1.16436E+18,1140000,3.13,ad_video_wild,,2,3.13,绿币
1.16413E+18,640000,0,ad_video_wild,,1,20000,金币
1.16415E+18,540000,3.32,ad_video_popup_bonus,标记海星,2,2.82,绿币
1.16429E+18,5540000,0.56,ad_video_details_powerup,,1,0.56,绿币
1.1643E+18,840000,3.02,ad_video_popup_bonus,礼物-在线奖励,1,3.02,绿币
1.16425E+18,1040000,1.97,ad_video_popup_bonus,礼物-在线奖励,3,2.45,绿币
1.1643E+18,940000,1.7,ad_video_wild,,2,1.5,绿币
1.16427E+18,1540000,0.58,ad_video_popup_bonus,任务奖励,1,0.58,绿币
1.16427E+18,280000,0,ad_video_wild,,1,-240000,金币
1.16423E+18,280000,3.72,ad_video_wild,,2,3.52,绿币
1.16434E+18,640000,2.62,ad_video_popup_bonus,标记海星,2,2.62,绿币
1.16439E+18,540000,2.7,ad_video_popup_bonus,礼物-在线奖励,1,2.6,绿币
1.16435E+18,280000,1.97,ad_video_wild,,2,1.97,绿币
1.16421E+18,1540000,4.64,ad_video_gift_ad,,2,3.62,绿币
1.16443E+18,1540000,2.4,ad_video_popup_bonus,任务奖励,1,2.4,绿币
1.16443E+18,540000,2.48,ad_video_popup_bonus,标记海星,2,2.38,绿币
1.1643E+18,290000,2.38,ad_video_details_bingo,,3,1.68,绿币
1.16443E+18,640000,1.09,ad_video_popup_bonus,标记海星,2,1.09,绿币
1.1643E+18,333000,8.58,ad_video_starfish,,4,3.2,绿币
1.16377E+18,350000,6.24,ad_video_wild,,1,1.05,绿币
1.16475E+18,1040000,3.5,ad_video_popup_bonus,礼物-在线奖励,0,3.5,绿币
1.16484E+18,540000,2.84,ad_video_starfish,,2,1.41,绿币
1.16434E+18,740000,2.1,ad_video_popup_bonus,标记海星,2,2.1,绿币
1.1644E+18,180000,3.32,ad_video_starfish,,3,4.08,绿币
1.16288E+18,540000,0.91,ad_video_popup_bonus,标记海星,2,0.81,绿币
1.16425E+18,680000,2.19,ad_video_wild,,3,1.96,绿币
1.16441E+18,840000,2.73,ad_video_starfish,,2,1.91,绿币
1.16444E+18,540000,1.84,ad_video_popup_bonus,标记海星,2,1.74,绿币
1.16431E+18,280000,0,ad_video_wild,,1,-240000,金币
1.163E+18,640000,0.74,ad_video_popup_bonus,任务奖励,1,0.74,绿币
1.16444E+18,640000,1.01,ad_video_popup_bonus,标记海星,2,1.01,绿币
1.16433E+18,1540000,1.9,ad_video_cashgame_num,,1,1.9,绿币
1.16433E+18,540000,1.67,ad_video_popup_bonus,任务奖励,1,1.47,绿币
1.16433E+18,740000,1.58,ad_video_popup_bonus,标记海星,2,1.58,绿币
1.16433E+18,540000,0.2,ad_video_details_powerup,,0,20000,金币
1.16433E+18,540000,3.4,ad_video_popup_bonus,标记海星,2,2.9,绿币
1.1642E+18,1100000,2.65,ad_video_wild,,2,1.62,绿币
1.16431E+18,1140000,0.93,ad_video_popup_bonus,标记海星,2,0.93,绿币
1.16431E+18,540000,1.89,ad_video_starfish,,2,1.53,绿币
1.16431E+18,320000,3.88,ad_video_starfish,,4,2.52,绿币
1.16432E+18,140000,1.97,ad_video_wild,,3,1.57,绿币
1.16432E+18,280000,2.17,ad_video_wild,,2,2.07,绿币
1.16305E+18,1140000,0,ad_video_popup_bonus,任务奖励,0,400000,金币
1.16291E+18,2640000,2.37,ad_video_gift_ad,,2,1.58,绿币
1.16447E+18,640000,2.39,ad_video_popup_bonus,标记海星,2,2.39,绿币
1.16444E+18,1040000,2.83,ad_video_popup_bonus,标记海星,2,2.83,绿币
1.16298E+18,640000,1.38,ad_video_popup_bonus,标记海星,2,1.38,绿币
1.16446E+18,640000,1.87,ad_video_wild,,2,1.87,绿币
1.16448E+18,540000,1.78,ad_video_popup_bonus,标记海星,2,1.68,绿币
1.1631E+18,543000,5.89,ad_video_starfish,,1,2.92,绿币
1.16308E+18,1240000,1.99,ad_video_popup_bonus,标记海星,1,1.99,绿币
1.16344E+18,920000,0,ad_video_details_powerup,,0,400000,金币
1.16342E+18,540000,2.51,ad_video_starfish,,2,2.18,绿币
1.16337E+18,640000,1.92,ad_video_popup_bonus,标记海星,2,1.92,绿币
1.16274E+18,1140000,0.71,ad_video_details_bingo,,1,0.71,绿币
1.16341E+18,640000,1.29,ad_video_popup_bonus,标记海星,2,1.29,绿币
1.16343E+18,680000,2.35,ad_video_popup_bonus,任务奖励,2,2.25,绿币
1.16343E+18,640000,1.01,ad_video_details_powerup,,1,1.01,绿币
1.16343E+18,500000,2.04,ad_video_wild,,2,1.94,绿币
1.16343E+18,1040000,1.79,ad_video_popup_bonus,标记海星,2,1.79,绿币
1.16343E+18,1040000,1.09,ad_video_wild,,2,1.09,绿币
1.16328E+18,740000,1.64,ad_video_popup_bonus,标记海星,2,1.64,绿币
1.16342E+18,540000,0.47,ad_video_popup_bonus,标记海星,2,0.27,绿币
1.16337E+18,280000,0,ad_video_wild,,1,-240000,金币
1.1634E+18,1040000,1.44,ad_video_starfish,,2,1.21,绿币
1.16343E+18,1140000,1.56,ad_video_starfish,,2,1.28,绿币
