$part_date,#user_id,金币余额,绿币余额,广告场景,ad_name,翻倍奖励原因,累计游戏次数,奖励金额,资源类型
2023/10/19,1.1646E+18,211000,1.27,看广告开启活动场次-海星之旅,ad_video_starfish,,4,2.19,绿币
2023/10/19,1.16472E+18,640000,1.44,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.44,绿币
2023/10/19,1.16049E+18,160000,3.13,看广告开启活动场次-海星之旅,ad_video_starfish,,2,-360000,金币
2023/10/17,1.14647E+18,20747295,10.9,登录奖励恢复连续登录,ad_video_login_recovery,,0,5000,金币
2023/10/19,1.1609E+18,167000,23.08,登录奖励恢复连续登录,ad_video_login_recovery,,0,400000,金币
2023/10/18,1.1643E+18,640000,2.42,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.42,绿币
2023/10/18,1.15927E+18,24546895,6.67,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,0.2,绿币
2023/10/18,1.15927E+18,24546895,6.67,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,0.2,绿币
2023/10/18,1.16455E+18,640000,2.03,通用翻倍奖励,ad_video_popup_bonus,,2,2.03,绿币
2023/10/19,1.16471E+18,515000,1.63,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,2,1.53,绿币
2023/10/13,1.15975E+18,13304519,20.04,登录奖励恢复连续登录,ad_video_login_recovery,,0,0.5,绿币
2023/10/17,1.16412E+18,680000,1.67,bingo额外wild技能广告,ad_video_wild,,2,1.67,绿币
2023/10/19,1.1585E+18,1590000,4,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,0,400000,金币
2023/10/19,1.16471E+18,740000,1.46,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.46,绿币
2023/10/13,1.15279E+18,118670,2.49,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,0,95577,金币
2023/10/18,1.16437E+18,640000,1.57,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.57,绿币
2023/10/19,1.16455E+18,740000,2.93,bingo额外wild技能广告,ad_video_wild,,2,2.93,绿币
2023/10/19,1.16455E+18,940000,2.43,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,1.93,绿币
2023/10/18,1.16437E+18,540000,1.13,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,0.93,绿币
2023/10/19,1.16455E+18,640000,0.86,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,0.86,绿币
2023/10/19,1.16455E+18,640000,1.07,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.07,绿币
2023/10/16,1.16346E+18,640000,1.37,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.03,绿币
2023/10/16,1.16353E+18,85000,3.67,通用翻倍奖励,ad_video_popup_bonus,标记海星,4,1.37,绿币
2023/10/13,1.16239E+18,180000,0.31,bingo额外wild技能广告,ad_video_wild,,2,-360000,金币
2023/10/14,1.14087E+18,36146977,2.21,登录奖励恢复连续登录,ad_video_login_recovery,,0,174767,金币
2023/10/19,1.16466E+18,940000,1.83,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.52,绿币
2023/10/19,1.16467E+18,1500000,1.09,bingo额外wild技能广告,ad_video_wild,,2,1.09,绿币
2023/10/13,1.16201E+18,1043000,1.97,看广告开启活动场次-海星之旅,ad_video_starfish,,1,20000,金币
2023/10/19,1.16459E+18,333000,6.9,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,3,1.5,绿币
2023/10/16,1.1638E+18,293000,1.94,看广告开启活动场次-海星之旅,ad_video_starfish,,3,1.31,绿币
2023/10/19,1.16459E+18,640000,2.36,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,2.36,绿币
2023/10/19,1.16459E+18,180000,1.66,通用翻倍奖励,ad_video_popup_bonus,标记海星,4,3.45,绿币
2023/10/19,1.16459E+18,940000,3.71,看广告开启活动场次-海星之旅,ad_video_starfish,,1,2.44,绿币
2023/10/19,1.16461E+18,640000,2.21,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.98,绿币
2023/10/16,1.16371E+18,640000,1.82,bingo额外wild技能广告,ad_video_wild,,2,1.82,绿币
2023/10/13,1.14943E+18,164151,4.73,看广告开启活动场次-海星之旅,ad_video_starfish,,1,0.09,绿币
2023/10/19,1.16467E+18,1140000,1.48,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.48,绿币
2023/10/19,1.16472E+18,208000,2.67,看广告开启活动场次-海星之旅,ad_video_starfish,,7,1.76,绿币
2023/10/15,1.14091E+18,200000,3,看广告开启活动场次-海星之旅,ad_video_starfish,,1,0.09,绿币
2023/10/18,1.16428E+18,1540000,1.02,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.02,绿币
2023/10/14,1.15444E+18,1121014,28.51,bingo额外wild技能广告,ad_video_wild,,1,0.5,绿币
2023/10/19,1.16455E+18,540000,0.64,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.54,绿币
2023/10/19,1.16457E+18,540000,2.69,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.59,绿币
2023/10/19,1.16113E+18,3323492,5.86,bingo额外wild技能广告,ad_video_wild,,1,394997,金币
2023/10/19,1.16469E+18,640000,2.07,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.07,绿币
2023/10/17,1.15906E+18,9527478,3.38,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,0.1,绿币
2023/10/17,1.16421E+18,540000,1.58,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.48,绿币
2023/10/20,1.16489E+18,900000,3.62,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,1.62,绿币
2023/10/20,1.16492E+18,740000,2.54,bingo额外wild技能广告,ad_video_wild,,2,2.54,绿币
2023/10/19,1.16485E+18,540000,2.42,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.32,绿币
2023/10/19,1.15481E+18,1709904,23.49,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,81749,金币
2023/10/16,1.1638E+18,740000,0.49,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.49,绿币
2023/10/20,1.16205E+18,580000,2.57,cash game获得幸运数字,ad_video_cashgame_num,,0,400000,金币
2023/10/20,1.1566E+18,17460778,36.88,看广告开启活动场次-大魔豆,ad_video_coin_tree,,2,0.64,绿币
2023/10/14,1.16048E+18,5581050,18.84,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,5000,积分墙币
2023/10/19,1.15164E+18,8734286,40.74,登录奖励恢复连续登录,ad_video_login_recovery,,2,5000,金币
2023/10/16,1.1638E+18,580000,2.35,通用翻倍奖励,ad_video_popup_bonus,任务奖励,2,1.55,绿币
2023/10/19,1.16486E+18,540000,2.32,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.32,绿币
2023/10/17,1.16413E+18,640000,2.05,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,2.05,绿币
2023/10/17,1.16403E+18,380000,1.36,bingo额外wild技能广告,ad_video_wild,,2,1.36,绿币
2023/10/17,1.16418E+18,540000,2.99,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,2.89,绿币
2023/10/17,1.16419E+18,540000,2.45,通用翻倍奖励,ad_video_popup_bonus,,2,2.35,绿币
2023/10/13,1.16236E+18,380000,2.2,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,-360000,金币
2023/10/17,1.1641E+18,540000,1.98,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.64,绿币
2023/10/17,1.16414E+18,540000,3.19,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.8,绿币
2023/10/17,1.16414E+18,1040000,1.38,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.38,绿币
2023/10/17,1.16396E+18,640000,1.32,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.32,绿币
2023/10/17,1.16413E+18,1043000,3.59,cash game获得幸运数字,ad_video_cashgame_num,,2,2.55,绿币
2023/10/17,1.16416E+18,540000,1.71,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.51,绿币
2023/10/17,1.15647E+18,8448495,45.09,cash game获得幸运数字,ad_video_cashgame_num,,0,0.74,绿币
2023/10/14,1.16276E+18,540000,1.05,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.95,绿币
2023/10/17,1.16414E+18,640000,1.41,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.41,绿币
2023/10/17,1.16414E+18,1040000,2.81,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.81,绿币
2023/10/17,1.16414E+18,743000,3.35,cash game获得幸运数字,ad_video_cashgame_num,,1,3.35,绿币
2023/10/17,1.16415E+18,1543000,3.52,cash game获得幸运数字,ad_video_cashgame_num,,3,3.09,绿币
2023/10/17,1.16415E+18,1040000,1.21,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.21,绿币
2023/10/17,1.16416E+18,743000,3.21,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,3.21,绿币
2023/10/14,1.1631E+18,640000,3.98,cash game获得幸运数字,ad_video_cashgame_num,,1,1.89,绿币
2023/10/13,1.16243E+18,740000,0.84,通用翻倍奖励,ad_video_popup_bonus,,1,0.84,绿币
2023/10/17,1.16412E+18,540000,0.1,bingo额外wild技能广告,ad_video_wild,,1,20000,金币
2023/10/14,1.16308E+18,680000,1.84,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,3,1.02,绿币
2023/10/17,1.16415E+18,1540000,0.82,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,0.82,绿币
2023/10/17,1.16416E+18,540000,1.81,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.61,绿币
2023/10/17,1.16411E+18,600000,1.52,bingo额外wild技能广告,ad_video_wild,,2,1.52,绿币
2023/10/17,1.16416E+18,640000,3.33,cash game获得幸运数字,ad_video_cashgame_num,,1,3.23,绿币
2023/10/17,1.16413E+18,840000,2.26,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,2.03,绿币
2023/10/17,1.16389E+18,643000,1.6,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,2,1.25,绿币
2023/10/13,1.16269E+18,740000,0.93,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.93,绿币
2023/10/17,1.16417E+18,500000,2.93,bingo额外wild技能广告,ad_video_wild,,2,2.73,绿币
2023/10/17,1.16383E+18,2540000,0.69,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.69,绿币
2023/10/17,1.16408E+18,640000,1.39,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.39,绿币
2023/10/17,1.16409E+18,643000,3.72,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,2.74,绿币
2023/10/17,1.16405E+18,640000,0.58,bingo额外wild技能广告,ad_video_wild,,2,0.58,绿币
2023/10/17,1.16413E+18,640000,2.16,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.96,绿币
2023/10/16,1.16361E+18,280000,2.66,bingo额外wild技能广告,ad_video_wild,,2,2.66,绿币
2023/10/17,1.1641E+18,220000,2.86,bingo额外wild技能广告,ad_video_wild,,3,1.96,绿币
2023/10/17,1.1641E+18,540000,1.8,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,1.06,绿币
2023/10/13,1.14687E+18,10398965,34.2,bingo额外wild技能广告,ad_video_wild,,1,-360000,金币
2023/10/17,1.16408E+18,740000,1.32,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.32,绿币
2023/10/13,1.16271E+18,220000,2.69,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,2,2.09,绿币
2023/10/15,1.16309E+18,500000,1.09,bingo额外wild技能广告,ad_video_wild,,2,0.99,绿币
2023/10/16,1.16378E+18,600000,0.89,bingo额外wild技能广告,ad_video_wild,,2,0.89,绿币
2023/10/17,1.15696E+18,314577,13.67,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,1,-360000,金币
2023/10/17,1.16409E+18,1140000,3.44,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.4,绿币
2023/10/17,1.16392E+18,740000,1.99,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,1.66,绿币
2023/10/17,1.16393E+18,640000,1.58,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.32,绿币
2023/10/17,1.16382E+18,940000,1.36,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,2,0.98,绿币
2023/10/16,1.16377E+18,180000,1.63,看广告开启活动场次-海星之旅,ad_video_starfish,,3,1.12,绿币
2023/10/17,1.16395E+18,1640000,1.8,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.8,绿币
2023/10/17,1.16333E+18,540000,0.1,7日签到补签广告,ad_video_checkin_remedy,,0,20000,金币
2023/10/17,1.16399E+18,1040000,0.63,bingo额外wild技能广告,ad_video_wild,,2,0.63,绿币
2023/10/17,1.164E+18,640000,0.84,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.84,绿币
2023/10/17,1.16283E+18,520000,0.77,7日签到补签广告,ad_video_checkin_remedy,,0,0.77,绿币
2023/10/17,1.1639E+18,180000,2.24,看广告开启活动场次-海星之旅,ad_video_starfish,,3,1.27,绿币
2023/10/14,1.14739E+18,1320000,1.94,bingo额外wild技能广告,ad_video_wild,,2,0.14,绿币
2023/10/17,1.16396E+18,1040000,3.93,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,2.24,绿币
2023/10/16,1.16054E+18,3081548,10.33,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,0,1606306,金币
2023/10/17,1.16398E+18,643000,1.86,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.66,绿币
2023/10/17,1.16395E+18,10940000,1.22,看广告开启活动场次-海星之旅,ad_video_starfish,,1,20000,金币
2023/10/16,1.16365E+18,540000,0.87,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.77,绿币
2023/10/16,1.16372E+18,640000,1.28,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.28,绿币
2023/10/17,1.16399E+18,540000,1.79,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,1.59,绿币
2023/10/17,1.16387E+18,220000,2.27,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,4,1.6,绿币
2023/10/17,1.16405E+18,540000,1.03,通用翻倍奖励,ad_video_popup_bonus,任务奖励,2,0.73,绿币
2023/10/13,1.1604E+18,1183367,13.43,7日签到补签广告,ad_video_checkin_remedy,,0,95367,金币
2023/10/17,1.16403E+18,540000,1.76,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.26,绿币
2023/10/17,1.16406E+18,540000,3.3,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.3,绿币
2023/10/17,1.16407E+18,540000,1.86,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,1.66,绿币
2023/10/14,1.16297E+18,740000,1.23,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.99,绿币
2023/10/17,1.16398E+18,540000,0.89,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,1,0.69,绿币
2023/10/17,1.16401E+18,180000,1.84,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,1.54,绿币
2023/10/16,1.16367E+18,1540000,0.71,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.71,绿币
2023/10/17,1.16401E+18,333000,4.49,看广告开启活动场次-海星之旅,ad_video_starfish,,4,2.33,绿币
2023/10/17,1.16401E+18,540000,0.2,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,20000,金币
2023/10/13,1.15975E+18,2763004,13.92,登录奖励恢复连续登录,ad_video_login_recovery,,0,0.7,绿币
2023/10/13,1.16267E+18,380000,0.82,bingo额外wild技能广告,ad_video_wild,,2,0.82,绿币
2023/10/17,1.16388E+18,1040000,0.55,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.55,绿币
2023/10/17,1.16388E+18,640000,1.46,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.46,绿币
2023/10/19,1.1649E+18,640000,1.65,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.65,绿币
2023/10/19,1.1649E+18,700000,1.96,bingo额外wild技能广告,ad_video_wild,,2,1.96,绿币
2023/10/19,1.16484E+18,600000,0.53,bingo额外wild技能广告,ad_video_wild,,2,0.53,绿币
2023/10/19,1.16481E+18,540000,2.18,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.98,绿币
2023/10/14,1.16308E+18,843000,2.85,礼物界面领取广告奖励,ad_video_gift_ad,,1,2.85,绿币
2023/10/14,1.16308E+18,843000,2.85,礼物界面领取广告奖励,ad_video_gift_ad,,1,2.85,绿币
2023/10/14,1.16305E+18,280000,1.69,bingo额外wild技能广告,ad_video_wild,,2,1.69,绿币
2023/10/14,1.16312E+18,540000,1.21,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.01,绿币
2023/10/14,1.16284E+18,520000,3.92,看广告开启活动场次-海星之旅,ad_video_starfish,,1,2.99,绿币
2023/10/14,1.16303E+18,10540000,1.64,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.64,绿币
2023/10/14,1.16288E+18,640000,1.99,看广告开启活动场次-海星之旅,ad_video_starfish,,1,1.78,绿币
2023/10/14,1.16307E+18,540000,1.87,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.77,绿币
2023/10/14,1.16305E+18,740000,0.2,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,2,0.2,绿币
2023/10/14,1.16306E+18,540000,1.98,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,1.88,绿币
2023/10/14,1.16306E+18,540000,0.95,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.75,绿币
2023/10/13,1.1625E+18,1140000,3.03,礼物界面领取广告奖励,ad_video_gift_ad,,0,1.36,绿币
2023/10/14,1.16306E+18,336000,1.56,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,6,1.36,绿币
2023/10/14,1.16299E+18,1540000,0.52,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.52,绿币
2023/10/14,1.16307E+18,640000,1.34,cash game获得幸运数字,ad_video_cashgame_num,,0,1.14,绿币
2023/10/14,1.15289E+18,13463453,57.34,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,270281,金币
2023/10/14,1.16294E+18,1140000,1.57,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.57,绿币
2023/10/13,1.16275E+18,443000,3.48,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,3.03,绿币
2023/10/14,1.16306E+18,740000,2.14,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,2.14,绿币
2023/10/14,1.16298E+18,540000,3.77,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.77,绿币
2023/10/14,1.13799E+18,11028309,22.11,登录奖励恢复连续登录,ad_video_login_recovery,,2,0.57,绿币
2023/10/14,1.16302E+18,1445000,1.73,看广告开启活动场次-海星之旅,ad_video_starfish,,3,1.4,绿币
2023/10/14,1.16302E+18,280000,0.86,bingo额外wild技能广告,ad_video_wild,,2,0.86,绿币
2023/10/13,1.1624E+18,180000,2.3,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,-360000,金币
2023/10/14,1.16264E+18,180000,2.64,7日签到双倍奖励广告,ad_video_checkin_double,,0,0.56,绿币
2023/10/14,1.16276E+18,20000,2.2,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,-360000,金币
2023/10/14,1.16288E+18,540000,0.94,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.84,绿币
2023/10/13,1.15601E+18,583123,13.97,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,254056,金币
2023/10/14,1.1626E+18,540000,1.86,bingo额外wild技能广告,ad_video_wild,,2,0.86,绿币
2023/10/14,1.14493E+18,21643000,0.11,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,1,0.54,绿币
2023/10/14,1.16286E+18,640000,1.02,bingo额外wild技能广告,ad_video_wild,,2,0.35,绿币
2023/10/14,1.16079E+18,20000,5.03,看广告开启活动场次-海星之旅,ad_video_starfish,,1,0.17,绿币
2023/10/13,1.155E+18,9465422,43.28,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,0,0.64,绿币
2023/10/13,1.15936E+18,27144543,28.34,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,284473,金币
2023/10/14,1.16287E+18,540000,1.42,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.22,绿币
2023/10/14,1.16291E+18,20000,1.46,看广告开启活动场次-海星之旅,ad_video_starfish,,4,1.05,绿币
2023/10/14,1.1613E+18,410000,7.97,7日签到补签广告,ad_video_checkin_remedy,,0,120000,金币
2023/10/14,1.16284E+18,540000,1.49,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.99,绿币
2023/10/14,1.16285E+18,540000,2.15,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.73,绿币
2023/10/14,1.16283E+18,740000,1.54,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.54,绿币
2023/10/14,1.16293E+18,540000,1.22,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,0.72,绿币
2023/10/14,1.15671E+18,25189768,7.92,登录奖励恢复连续登录,ad_video_login_recovery,,0,0.71,绿币
2023/10/14,1.16015E+18,220000,3.75,看广告开启活动场次-海星之旅,ad_video_starfish,,1,0.12,绿币
2023/10/13,1.16166E+18,561000,3.16,7日签到补签广告,ad_video_checkin_remedy,,0,40000,金币
2023/10/14,1.14705E+18,480000,0,bingo额外wild技能广告,ad_video_wild,,1,-40000,金币
2023/10/14,1.15893E+18,978000,17.77,登录奖励恢复连续登录,ad_video_login_recovery,,0,0.76,绿币
2023/10/14,1.16302E+18,1040000,1.32,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.32,绿币
2023/10/14,1.16291E+18,540000,1.63,bingo额外wild技能广告,ad_video_wild,,2,1.43,绿币
2023/10/13,1.15313E+18,30060808,30.29,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,1018886,金币
2023/10/14,1.16302E+18,540000,1.8,bingo额外wild技能广告,ad_video_wild,,2,1.6,绿币
2023/10/14,1.16303E+18,743000,2.41,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.5,绿币
