user_id,当前角色个数,当前战斗力,可挑战关卡,等级,当前钻石,渠道,游戏次数,累计获取钻石,累计获取金币,累计角色抽卡,累计广告次数
1184659253508444160,8,373,6,11,145,Organic,9.0,2595.0,366160.0,15.0,12.0
1184668973015240704,5,180,4,8,52,Google Ads ACI,5.0,1472.0,179589.0,9.0,4.0
1184670571137339392,6,339,6,9,164,Organic,11.0,2684.0,307343.0,10.0,2.0
1184673849262743554,3,150,5,11,3189,Organic,4.0,2669.0,362587.0,3.0,10.0
1184695852216623104,4,182,4,9,1567,Unattributed,5.0,2227.0,272430.0,3.0,null
1184729159537012736,9,413,5,11,84,Organic,15.0,3764.0,480866.0,20.0,29.0
1184760417025527808,2,138,3,7,355,Google Ads ACI,7.0,315.0,120276.0,1.0,null
1184760486172823552,6,189,5,11,616,Unattributed,7.0,2166.0,344433.0,10.0,3.0
1184766223217336320,1,10,1,1,0,Google Ads ACI,1.0,null,null,null,null
1184775313507225600,3,293,4,11,1935,Unattributed,6.0,2725.0,458579.0,3.0,16.0
1184790016425988096,7,380,6,8,147,Google Ads ACI,11.0,3097.0,385428.0,16.0,null
1184790955429994496,4,111,3,5,19,Google Ads ACI,3.0,749.0,37856.0,5.0,null
1184817031673810944,3,222,3,8,1226,Unattributed,7.0,2216.0,227370.0,2.0,13.0
1184864087708803078,5,355,6,11,2276,Google Ads ACI,20.0,3066.0,576366.0,5.0,17.0
1184865950659260416,8,388,6,12,514,Google Ads ACI,9.0,3384.0,580745.0,15.0,27.0
1184888718759038976,8,233,5,9,126,Google Ads ACI,7.0,1826.0,231286.0,11.0,1.0
1184891272737853440,6,239,6,8,48,TT-Palmax,5.0,1798.0,176705.0,12.0,2.0
1184892970533396484,7,749,7,13,334,Apple Search Ads,23.0,4824.0,871548.0,20.0,13.0
1184895042897059840,4,332,4,11,1457,Google Ads ACI,6.0,2247.0,366406.0,3.0,null
1184901818983915520,2,324,4,11,1767,Google Ads ACI,5.0,2782.0,559493.0,3.0,null
1184902735233818624,7,136,4,10,259,Google Ads ACI,9.0,2369.0,333200.0,9.0,9.0
1184903197676806148,7,811,12,15,1999,Organic,25.0,5843.0,2012518.0,13.0,null
1184927583217659904,4,61,3,7,286,Google Ads ACI,3.0,286.0,95429.0,3.0,1.0
1184931262905724930,10,671,8,14,946,Organic,11.0,4436.0,704026.0,17.0,7.0
1184939970431819776,7,223,4,12,234,Organic,6.0,2584.0,465938.0,13.0,9.0
1184943702699683840,2,20,1,2,50,Google Ads ACI,2.0,null,null,1.0,null
1184948108593729536,4,136,4,9,1573,Unattributed,5.0,1163.0,173389.0,3.0,1.0
1184954308064456716,5,208,5,10,3175,Organic,10.0,2725.0,372241.0,4.0,18.0
1184954655377989632,2,178,3,9,1753,Google Ads ACI,5.0,1353.0,189916.0,2.0,1.0
1184955701592596480,9,288,4,11,183,Organic,7.0,3313.0,445286.0,16.0,18.0
1184957825739132928,8,202,3,10,252,Organic,5.0,1902.0,268177.0,9.0,1.0
1184975930242641920,2,38,2,2,61,Google Ads ACI,4.0,11.0,251.0,1.0,null
1184978773183827968,6,420,6,13,1743,Organic,8.0,2333.0,577019.0,5.0,11.0
1184979903133523971,2,65,3,5,171,Google Ads ACI,8.0,71.0,40661.0,1.0,null
1184985604723580936,2,61,3,3,292,Organic,2.0,192.0,13390.0,1.0,null
1184987273033162752,12,763,5,13,1054,Organic,10.0,4644.0,1040985.0,17.0,17.0
1184990302809628672,10,396,5,10,565,Google Ads ACI,8.0,3435.0,443492.0,14.0,5.0
1184991846825209856,6,252,4,9,299,Google Ads ACI,5.0,1699.0,214931.0,9.0,2.0
1185010071583592448,11,907,22,14,3258,Organic,34.0,6737.0,1245663.0,21.0,35.0
1185012225060904960,2,25,2,2,943,Organic,2.0,903.0,14990.0,1.0,null
1185012643111383044,6,293,5,7,79,Organic,8.0,2179.0,165439.0,12.0,18.0
1185019255926562816,5,245,4,11,1343,Unattributed,5.0,1933.0,223503.0,7.0,8.0
1185035248014987264,10,582,8,12,610,Unity ads_MB,24.0,4300.0,835243.0,17.0,23.0
1185043149903376384,6,84,3,7,139,Google Ads ACI,4.0,1339.0,150752.0,7.0,null
1185046776399278082,3,235,4,11,2628,TT-madhouse,10.0,2078.0,402947.0,3.0,15.0
1185047276326752256,3,181,3,9,1935,Google Ads ACI,4.0,1535.0,221675.0,3.0,6.0
1185096006161666048,5,102,4,8,185,Google Ads ACI,7.0,1335.0,152028.0,8.0,null
1185101519641387008,5,137,3,6,31,Google Ads ACI,5.0,981.0,66240.0,6.0,1.0
1185102317960044544,6,381,7,12,1662,Organic,13.0,3632.0,493598.0,8.0,13.0
1185111796051087360,6,217,5,9,1375,Organic,6.0,2175.0,276160.0,8.0,5.0
1185114827123593222,3,114,3,6,1584,Unity ads_MB,6.0,1334.0,100771.0,2.0,13.0
1185117764210139136,9,511,7,10,988,Unattributed,6.0,3158.0,382311.0,12.0,1.0
1185124919562743808,3,340,6,10,3429,Organic,10.0,2979.0,403044.0,5.0,5.0
1185160372340924416,5,169,5,10,177,Google Ads ACI,10.0,1577.0,260940.0,7.0,null
1185177048121876480,5,143,4,10,272,Google Ads ACI,8.0,1072.0,235455.0,6.0,2.0
1185185986930282496,7,146,5,7,30,Organic,14.0,1880.0,268900.0,11.0,6.0
1185209716486180864,3,184,3,10,2076,Google Ads ACI,9.0,1626.0,273024.0,3.0,1.0
1185226710652555264,6,184,5,11,1950,Organic,5.0,2000.0,354309.0,6.0,null
1185231382905888768,8,349,5,12,408,Organic,8.0,3058.0,507247.0,15.0,17.0
1185233149899055106,3,78,3,8,1033,Unattributed,4.0,683.0,138093.0,2.0,4.0
1185259360528379904,9,355,5,8,33,Organic,4.0,2683.0,223813.0,16.0,4.0
1185265956109164544,6,247,3,9,256,Unattributed,5.0,1356.0,205500.0,7.0,null
1185267249359884288,4,60,3,7,252,Google Ads ACI,3.0,252.0,87580.0,3.0,null
1185269512736350208,3,193,4,9,712,Organic,5.0,1652.0,208672.0,3.0,3.0
1185299684936130565,7,425,8,11,3891,Google Ads ACI,14.0,3471.0,522568.0,7.0,null
1185302894803427328,9,499,8,12,1169,Organic,23.0,3599.0,774018.0,17.0,11.0
1185303751443886080,2,38,2,2,430,Organic,3.0,380.0,580.0,1.0,null
1185305706685804546,6,154,4,9,1119,Unattributed,6.0,1619.0,231920.0,6.0,null
1185306424914219008,3,70,3,8,1525,Organic,6.0,1175.0,166080.0,2.0,null
1185312359149740038,3,90,3,4,1147,Google Ads ACI,6.0,1047.0,31960.0,2.0,1.0
1185314504116809729,13,679,8,9,226,Google Ads ACI,10.0,3666.0,336783.0,22.0,9.0
1185319821848358912,14,1181,5,13,334,Google Ads ACI,15.0,9004.0,642230.0,42.0,19.0
1185327644737024000,15,504,4,12,1015,Organic,4.0,15365.0,440317.0,59.0,2.0
1185331589446377472,6,179,5,10,260,Organic,9.0,2510.0,369901.0,10.0,7.0
1185337747724832768,13,831,8,13,139,Google Ads ACI,23.0,4129.0,935260.0,22.0,37.0
1185340963279613952,6,332,6,10,1682,Google Ads ACI,8.0,2732.0,344313.0,5.0,5.0
1185342202432200704,4,67,2,3,691,Organic,3.0,941.0,22980.0,3.0,null
1185345358557880320,3,159,4,9,1271,Organic,5.0,951.0,214311.0,3.0,null
1185352788150853632,6,319,6,10,2967,Google Ads ACI,11.0,2897.0,428823.0,6.0,11.0
1185356763029835776,4,334,5,12,1757,Organic,11.0,2295.0,587421.0,4.0,24.0
1185364779074592768,10,509,7,12,2075,Google Ads ACI,30.0,4805.0,771523.0,17.0,31.0
1185370255757680640,2,206,3,8,94,Google Ads ACI,4.0,1024.0,114810.0,2.0,2.0
1185370419322953728,6,419,6,9,850,Google Ads ACI,7.0,4500.0,393660.0,6.0,20.0
1185371060011274241,6,453,5,11,1661,Google Ads ACI,8.0,5241.0,378148.0,6.0,24.0
1185381737673265152,8,488,5,11,309,Organic,12.0,2759.0,425427.0,14.0,13.0
1185383750444257280,9,395,6,9,331,Google Ads ACI,8.0,2766.0,412032.0,13.0,7.0
1185384169606221824,5,218,4,11,708,Organic,7.0,2398.0,371308.0,6.0,11.0
1185391925713186816,11,585,9,12,1468,Google Ads ACI,11.0,5158.0,776933.0,21.0,41.0
1185411940051070980,6,541,8,12,259,Google Ads ACI,13.0,3629.0,734422.0,7.0,8.0
1185413175776911360,3,177,3,5,204,Google Ads ACI,12.0,1204.0,76710.0,3.0,7.0
1185417077897306112,3,179,3,9,1787,Organic,6.0,1387.0,190327.0,3.0,3.0
1185430087109980160,2,133,3,7,687,Organic,5.0,387.0,98510.0,2.0,null
1185431972508344320,5,265,4,5,197,Organic,6.0,1247.0,71230.0,5.0,4.0
1185447365956349952,2,61,2,3,476,null,4.0,376.0,4380.0,1.0,null
1185476069898072068,2,108,3,7,1056,Google Ads ACI,6.0,756.0,120705.0,2.0,3.0
1185476899279736832,3,314,6,11,2302,Google Ads ACI,9.0,3092.0,408693.0,3.0,10.0
1185497245382873088,11,234,4,9,314,Google Ads ACI,4.0,2914.0,317246.0,16.0,2.0
1185497996486250496,6,144,3,9,154,Organic,5.0,1254.0,171850.0,7.0,null
1185502284201598976,3,67,3,5,1325,Organic,7.0,1205.0,51280.0,2.0,7.0
1185510147246526464,11,880,11,15,115,Organic,36.0,4265.0,1317328.0,26.0,18.0
1185523995651346432,4,105,3,10,1838,TT-madhouse,4.0,1468.0,242839.0,3.0,null
1185531587958153216,4,133,3,5,1535,Google Ads ACI,6.0,1005.0,54640.0,3.0,3.0
1185556056130985984,8,501,5,12,980,Google Ads ACI,8.0,3330.0,524477.0,15.0,33.0
1185575879737090048,4,261,5,9,1380,Amoad-DH,5.0,2320.0,289428.0,4.0,12.0
1185580675676246016,12,469,6,12,260,Organic,7.0,3535.0,530367.0,22.0,2.0
1185582106437230594,4,226,3,8,142,Google Ads ACI,5.0,1132.0,188490.0,3.0,2.0
1185582137512828928,2,40,2,2,254,Unattributed,3.0,204.0,14730.0,1.0,null
1185583316728815616,11,815,7,12,791,Google Ads ACI,13.0,4776.0,996880.0,23.0,24.0
1185583560740835334,5,123,3,9,131,null,2.0,931.0,168680.0,6.0,null
1185584327501549569,6,311,6,11,2077,Google Ads ACI,7.0,2867.0,399382.0,5.0,null
1185584745346506752,3,208,3,9,1949,TT-madhouse,5.0,1549.0,236489.0,3.0,null
1185587170614714368,3,90,3,4,260,Unattributed,6.0,340.0,44203.0,3.0,7.0
1185588985456504832,3,271,4,10,668,Organic,6.0,1558.0,308906.0,3.0,2.0
1185592066025984000,9,193,4,10,68,Google Ads ACI,7.0,2318.0,316957.0,12.0,2.0
1185596465280454656,2,61,2,2,671,Organic,2.0,621.0,27238.0,1.0,2.0
1185621622925561856,19,1893,6,20,644,Organic,6.0,71222.0,2063135.0,202.0,null
1185622575452008448,10,269,5,12,245,Organic,5.0,2595.0,470281.0,14.0,7.0
1185623340488863744,2,20,2,2,121,Organic,2.0,71.0,3944.0,1.0,null
1185625837328670730,8,444,6,10,1167,Google Ads ACI,14.0,3717.0,474027.0,15.0,3.0
1185627578824663040,1,10,1,1,120,Organic,2.0,120.0,null,null,null
1185641758164258818,7,586,7,12,1375,Organic,21.0,3915.0,781053.0,10.0,14.0
1185653466421272586,5,253,7,9,342,Unattributed,18.0,3082.0,376287.0,6.0,19.0
1185663437716332544,12,1102,8,12,1044,Organic,13.0,8334.0,653050.0,35.0,14.0
1185672246136414208,8,437,6,11,880,Organic,12.0,3240.0,414796.0,13.0,3.0
1185677450013581312,5,214,5,12,2980,Organic,8.0,2410.0,429067.0,4.0,1.0
1185678041251057664,8,393,6,12,101,Google Ads ACI,19.0,3051.0,543309.0,17.0,4.0
1185691242332164096,8,446,6,14,661,Google Ads ACI,15.0,4281.0,889692.0,15.0,26.0
1185694611318771712,9,263,4,10,50,Unattributed,8.0,2600.0,345830.0,13.0,2.0
1185701644302553088,10,763,11,14,1691,null,22.0,5199.0,1427698.0,20.0,null
1185702483113021440,7,218,4,11,134,Unity ads_MB,7.0,1984.0,330628.0,11.0,3.0
1185702702164742144,3,173,3,10,2162,Google Ads ACI,3.0,1712.0,251320.0,3.0,4.0
1185703836619120646,8,387,5,12,706,Google Ads ACI,14.0,3056.0,478228.0,14.0,19.0
1185704198214266880,6,511,6,12,2265,Organic,7.0,2955.0,601171.0,8.0,1.0
1185704594311745536,9,339,8,11,428,Google Ads ACI,14.0,3898.0,505830.0,11.0,6.0
1185706746354610176,3,61,3,8,1161,TT-madhouse,4.0,811.0,117473.0,2.0,null
1185716242493743104,2,190,4,8,663,Unattributed,6.0,1653.0,176334.0,1.0,10.0
1185728381023432704,4,199,2,3,8,Organic,4.0,808.0,42810.0,5.0,null
1185732724900503552,9,346,5,10,691,Organic,7.0,3241.0,415609.0,14.0,5.0
1185734637612183554,7,238,3,5,156,Organic,3.0,1626.0,79278.0,7.0,5.0
1185737388580671488,7,179,4,9,60,Organic,5.0,1460.0,181650.0,9.0,null
1185749031184240640,3,185,3,10,2092,Organic,6.0,1642.0,216147.0,3.0,8.0
1185760196278886400,5,77,3,7,207,TT-madhouse,5.0,807.0,101058.0,5.0,null
1185768215532285954,4,127,4,10,2163,Unattributed,5.0,1713.0,281449.0,3.0,8.0
1185768746770243584,4,267,6,10,1735,Organic,10.0,2625.0,359851.0,5.0,8.0
1185786021732691968,3,101,3,4,264,Organic,7.0,424.0,26784.0,3.0,null
1185819544464138244,2,43,2,3,812,Google Ads ACI,2.0,712.0,5150.0,1.0,null
1185828956096442368,4,149,3,8,1940,Unity ads_MB,4.0,1590.0,200475.0,5.0,null
1185900777097404416,7,251,5,11,552,Organic,8.0,2542.0,458090.0,9.0,7.0
1185903096954359808,4,118,5,10,2830,Google Ads ACI,5.0,2330.0,258439.0,3.0,4.0
1185905848824635392,2,70,3,7,689,Google Ads ACI,3.0,439.0,88280.0,1.0,null
1185938384934154240,7,305,4,10,34,Organic,9.0,2064.0,307317.0,9.0,14.0
1185940216406347776,1,10,1,1,0,Organic,2.0,null,null,null,null
1185941407081172994,10,466,6,12,1753,Organic,25.0,4183.0,599941.0,15.0,25.0
1185950036328984576,11,439,7,12,379,Google Ads ACI,13.0,4069.0,614724.0,17.0,13.0
1185986567869575168,12,572,9,8,4,Organic,19.0,7294.0,619133.0,31.0,null
1185990249814171658,5,315,6,11,2379,Organic,13.0,3159.0,427088.0,5.0,17.0
1185992989227356160,9,299,6,10,15,Google Ads ACI,14.0,2865.0,390272.0,16.0,4.0
1185993673922318340,6,313,7,11,3075,Organic,9.0,2525.0,386589.0,6.0,10.0
1186014794038124544,2,56,2,2,179,Unattributed,2.0,129.0,540.0,1.0,null
1186028116326227968,13,601,9,13,180,Organic,31.0,4530.0,838218.0,26.0,4.0
1186037694308818946,11,387,6,11,294,Google Ads ACI,12.0,4594.0,429734.0,17.0,4.0
1186039767595225088,4,249,6,11,4032,Google Ads ACI,13.0,3482.0,521082.0,5.0,22.0
1186039961372069894,3,186,3,9,1033,Unattributed,7.0,933.0,196794.0,3.0,2.0
1186040096277671936,3,127,3,8,743,Apple Search Ads,6.0,873.0,122970.0,2.0,2.0
1186050882152701952,2,71,3,8,1234,Google Ads ACI,4.0,884.0,135348.0,1.0,null
1186053301527916546,7,164,3,10,651,Google Ads ACI,6.0,2001.0,232690.0,9.0,6.0
1186055115384037376,4,176,4,10,565,Google Ads ACI,8.0,2345.0,304439.0,3.0,4.0
1186056581234561026,5,123,5,6,1693,Google Ads ACI,13.0,1543.0,135649.0,4.0,3.0
1186059497391534080,4,158,3,9,1977,Unattributed,5.0,1577.0,250290.0,3.0,13.0
1186066122483437568,2,56,2,2,158,Organic,3.0,408.0,1060.0,2.0,null
1186067159269257222,5,224,3,9,1084,Google Ads ACI,7.0,1952.0,351091.0,6.0,2.0
1186071639532515328,3,75,3,7,889,Google Ads ACI,2.0,889.0,112760.0,2.0,null
1186074500811206656,2,56,3,2,216,Organic,2.0,166.0,5055.0,1.0,null
1186075995245912064,6,165,4,10,68,Organic,7.0,1878.0,292060.0,9.0,3.0
1186082698838421506,6,79,3,9,457,Unattributed,5.0,957.0,203624.0,5.0,1.0
1186083130923036672,5,709,8,15,2541,Organic,20.0,5611.0,1122626.0,7.0,3.0
1186088570813681664,8,290,6,10,375,Organic,9.0,2975.0,414303.0,15.0,1.0
1186088755337895936,9,520,8,12,73,Organic,15.0,3793.0,566763.0,17.0,12.0
1186091374634610688,3,84,3,6,991,Unattributed,3.0,741.0,64630.0,2.0,null
1186100921088614400,7,294,4,11,533,Tiktok Installs,7.0,2383.0,467230.0,11.0,7.0
1186102470225440774,4,253,4,11,1149,Organic,4.0,1939.0,348320.0,3.0,4.0
1186113544349814784,12,1116,13,15,1918,Google Ads ACI,48.0,5608.0,1259493.0,32.0,40.0
1186134868187156480,7,264,6,10,3455,Organic,10.0,3005.0,368950.0,10.0,9.0
1186140535602024448,2,134,3,8,1620,Organic,4.0,1270.0,163680.0,2.0,1.0
1186143303561654272,5,375,6,11,34,Google Ads ACI,16.0,3092.0,698208.0,5.0,12.0
1186178194999353344,6,438,7,12,2111,Google Ads ACI,13.0,3587.0,712762.0,6.0,10.0
1186195171461570560,7,320,4,11,1582,Organic,9.0,2452.0,382253.0,6.0,6.0
1186205667686359044,4,172,3,8,806,Organic,9.0,1056.0,149454.0,4.0,2.0
1186217336168787968,10,620,7,14,212,Google Ads ACI,30.0,5362.0,1127685.0,26.0,36.0
1186232499626319872,7,244,4,11,16,Google Ads ACI,6.0,2226.0,349384.0,11.0,null
1186242734214623232,4,286,3,9,3,Unity ads_MB,5.0,1543.0,223900.0,5.0,7.0
1186251347897356288,3,58,2,2,500,Apple Search Ads,1.0,750.0,550.0,2.0,null
1186279228430098434,4,138,4,9,2355,Google Ads ACI,8.0,1955.0,213345.0,3.0,4.0
1186280853135691776,8,425,4,12,142,Unattributed,15.0,3852.0,588664.0,15.0,7.0
1186292161935585280,3,97,3,7,19,Organic,4.0,1059.0,115970.0,2.0,null
1186298746481152000,4,197,3,10,2269,Organic,7.0,2059.0,316494.0,3.0,7.0
1186304763466100736,6,612,9,13,930,Organic,27.0,4580.0,1041298.0,9.0,null
1186310129717354498,3,130,3,9,1842,Organic,6.0,1462.0,191338.0,2.0,1.0
1186316585036423168,6,590,8,12,2418,Google Ads ACI,20.0,3138.0,643565.0,7.0,18.0
1186320395762933760,4,75,3,7,59,Google Ads ACI,5.0,439.0,105282.0,4.0,2.0
1186321904517001216,3,133,3,9,1471,Google Ads ACI,3.0,1071.0,167190.0,2.0,null
1186339685052461056,4,282,5,11,1883,Google Ads ACI,7.0,2673.0,367795.0,4.0,7.0
1186341058645073920,9,753,8,12,2817,Google Ads ACI,27.0,5167.0,741719.0,17.0,32.0
1186345537004122112,3,233,4,11,1512,Google Ads ACI,7.0,2427.0,333800.0,3.0,13.0
1186346021832110082,2,56,2,2,335,Google Ads ACI,2.0,285.0,982.0,1.0,null
1186351965802602496,6,191,3,10,9,Organic,4.0,1359.0,251860.0,6.0,null
1186373922069688320,7,219,6,10,43,Google Ads ACI,12.0,2373.0,377377.0,14.0,4.0
1186379780103086082,3,83,2,3,895,Google Ads ACI,6.0,795.0,42842.0,2.0,null
1186389100874182658,3,168,4,9,2143,Organic,6.0,1743.0,211687.0,3.0,1.0
1186398398144581632,8,213,3,10,56,Organic,9.0,1406.0,276670.0,9.0,7.0
1186401807648169984,5,95,3,7,44,Organic,4.0,944.0,109621.0,6.0,null
1186406248287838208,9,409,8,11,1019,Google Ads ACI,13.0,3469.0,547748.0,17.0,13.0
1186409298008215552,6,362,6,10,345,Unattributed,12.0,2735.0,383682.0,9.0,2.0
1186411078012121088,6,308,5,5,2219,Google Ads ACI,4.0,3359.0,206478.0,7.0,10.0
1186413936480624640,2,38,2,2,129,Google Ads ACI,2.0,79.0,860.0,1.0,null
1186416722664497154,11,936,8,11,84,Organic,23.0,6814.0,936914.0,27.0,5.0
1186419994754289664,9,380,5,11,704,Organic,4.0,2254.0,390330.0,14.0,null
1186424997074182144,7,291,6,11,1562,Unattributed,19.0,3412.0,544339.0,13.0,22.0
1186429698528251904,2,40,2,3,522,Unattributed,5.0,422.0,9167.0,1.0,null
1186443492725895170,7,405,7,12,1145,Google Ads ACI,17.0,3600.0,604252.0,12.0,9.0
1186447169758957568,3,121,3,7,1201,Apple Search Ads,5.0,901.0,117324.0,2.0,null
1186450166824050688,5,214,4,10,2484,Organic,3.0,2034.0,275400.0,5.0,4.0
1186452864533278720,3,223,3,9,1146,Unattributed,4.0,2086.0,295208.0,2.0,5.0
1186456014057119744,5,246,5,9,1471,Google Ads ACI,8.0,2401.0,277980.0,4.0,9.0
1186462131453702144,7,211,5,11,239,Organic,9.0,2689.0,384595.0,9.0,14.0
1186470417057984512,3,177,4,10,2505,Organic,6.0,2055.0,280391.0,3.0,null
1186472258378403844,7,240,5,9,279,Google Ads ACI,8.0,2009.0,248392.0,11.0,2.0
1186475446389190658,3,79,3,7,1242,Organic,3.0,942.0,160490.0,2.0,null
1186495249921347584,8,444,6,11,76,Google Ads ACI,14.0,4026.0,451769.0,21.0,23.0
1186560414075330560,8,282,5,9,86,Google Ads ACI,7.0,2766.0,326093.0,13.0,18.0
1186561406409908224,4,216,3,9,2622,Google Ads ACI,10.0,2222.0,209522.0,3.0,14.0
1186578809885822976,9,195,6,11,87,Google Ads ACI,12.0,2537.0,370536.0,14.0,3.0
1186592737772707840,7,190,3,9,1027,Organic,5.0,1227.0,156987.0,7.0,null
1186613524843995136,8,235,6,11,245,Google Ads ACI,20.0,2995.0,539389.0,16.0,2.0
1186635001383366656,2,61,2,2,554,Google Ads ACI,2.0,534.0,21270.0,1.0,null
1186635723814473728,2,146,3,9,1288,Organic,6.0,918.0,160211.0,1.0,null
1186643875708542976,9,356,5,13,1323,Google Ads ACI,15.0,2983.0,534555.0,14.0,8.0
1186653978927046656,4,512,5,14,1110,Apple Search Ads,26.0,4360.0,869527.0,4.0,46.0
1186657143881732096,10,816,9,14,1064,Google Ads ACI,26.0,5454.0,1003795.0,23.0,55.0
1186672176959336450,9,302,6,10,116,Organic,22.0,4006.0,513564.0,15.0,27.0
1186676986764861440,3,103,3,9,1432,Organic,4.0,1032.0,214361.0,2.0,2.0
1186685697327640576,4,147,5,7,1710,Unattributed,9.0,1410.0,151397.0,4.0,1.0
1186687629123391488,3,184,4,11,2453,Google Ads ACI,7.0,1983.0,354850.0,3.0,2.0
1186694172359266304,5,342,5,11,517,Google Ads ACI,9.0,2587.0,411944.0,8.0,3.0
1186699303356215296,4,224,4,10,1396,Google Ads ACI,6.0,2236.0,321661.0,3.0,19.0
1186700158084067328,4,343,6,10,4214,Organic,8.0,3664.0,478841.0,4.0,null
1186707341706272768,4,72,3,6,397,Organic,6.0,747.0,69602.0,3.0,null
1186711575264768000,12,794,8,13,30,Google Ads ACI,14.0,4475.0,707434.0,23.0,8.0
1186713492497903616,6,155,4,9,143,Organic,13.0,1843.0,293929.0,10.0,4.0
1186715276490579968,5,286,6,12,1835,Google Ads ACI,7.0,2525.0,486170.0,4.0,1.0
1186719139973046272,12,779,15,16,568,Organic,22.0,5588.0,1335471.0,33.0,null
1186720520901496832,5,318,6,10,2036,Organic,12.0,2906.0,420103.0,5.0,null
1186725515042492416,4,185,5,9,284,Organic,6.0,514.0,202080.0,4.0,null
1186735685894148096,2,20,1,2,50,Google Ads ACI,1.0,null,410.0,1.0,null
1186740501202604032,3,122,3,6,678,Google Ads ACI,6.0,758.0,72347.0,3.0,1.0
1186749176826826752,15,905,9,13,2185,Unattributed,17.0,6075.0,921481.0,20.0,9.0
1186749397724041224,9,627,null,8,32,Organic,3.0,1125.0,117170.0,4.0,null
1186755969263083521,3,199,4,10,2732,Google Ads ACI,7.0,2362.0,380162.0,3.0,6.0
1186757776513183746,4,73,3,8,7,Organic,5.0,857.0,131244.0,6.0,null
1186767911922966528,4,328,5,11,449,Organic,18.0,3999.0,505129.0,4.0,24.0
1186769222814932992,10,536,8,14,2214,Google Ads ACI,21.0,4364.0,894542.0,17.0,46.0
1186775521569017856,4,570,5,11,2482,Unity ads_MB,10.0,3352.0,549861.0,4.0,24.0
1186789918752378880,6,223,3,10,1039,Google Ads ACI,6.0,1789.0,275768.0,7.0,4.0
1186801494028988420,3,43,2,2,84,Google Ads ACI,5.0,424.0,42715.0,2.0,1.0
1186802748625002496,9,718,11,11,43,Organic,15.0,4733.0,716793.0,23.0,null
1186803257826086912,4,163,3,8,11,Google Ads ACI,3.0,861.0,108720.0,6.0,null
1186803655819403264,6,337,3,10,227,Google Ads ACI,7.0,1847.0,497441.0,8.0,null
1186805692187545600,2,20,1,2,50,Google Ads ACI,1.0,null,30.0,1.0,null
1186806343089000448,5,246,5,13,584,Google Ads ACI,5.0,2374.0,489016.0,8.0,2.0
1186810323772903424,2,43,2,2,787,Google Ads ACI,4.0,737.0,27790.0,1.0,null
1186811141603463170,4,139,3,7,1497,Google Ads ACI,5.0,1497.0,114815.0,2.0,null
1186814350178918400,2,82,3,7,919,Organic,3.0,619.0,88385.0,1.0,null
1186823890496655360,3,175,4,9,1834,Organic,5.0,1434.0,199997.0,3.0,5.0
1186834979116556288,2,61,3,7,516,Google Ads ACI,5.0,216.0,104285.0,1.0,null
1186836555549908992,11,749,9,12,804,Google Ads ACI,24.0,4494.0,645438.0,18.0,8.0
1186845301864927234,3,247,4,10,988,Google Ads ACI,5.0,1878.0,279413.0,3.0,2.0
1186871073673580544,11,1251,14,16,2423,Organic,38.0,6827.0,1817527.0,27.0,null
1186890457641127936,6,128,3,5,186,Google Ads ACI,9.0,1186.0,50859.0,6.0,2.0
1186891048782139392,2,56,2,2,451,Tiktok Installs,2.0,401.0,1086.0,1.0,null
1186900334056845312,10,615,6,10,186,Google Ads ACI,8.0,3036.0,399996.0,15.0,26.0
1186906313620201472,2,25,2,2,510,Organic,3.0,460.0,17045.0,1.0,null
1186910972132990978,3,86,3,5,986,Google Ads ACI,4.0,786.0,58410.0,2.0,1.0
1186918793889193984,5,377,6,9,1835,Google Ads ACI,9.0,2855.0,321896.0,5.0,20.0
1186949546576449536,3,61,3,8,1117,Google Ads ACI,5.0,767.0,121903.0,2.0,1.0
1186966071991603200,8,902,10,15,1848,Google Ads ACI,82.0,7018.0,1636776.0,11.0,50.0
1186967467080032256,5,749,11,15,2147,Organic,16.0,5217.0,1175941.0,10.0,29.0
1186970167893045248,9,463,7,11,230,Organic,9.0,3660.0,528982.0,19.0,2.0
1186971064974974976,5,345,6,9,1283,Organic,8.0,2223.0,271180.0,4.0,4.0
1186978222693167104,4,213,5,11,1786,Organic,7.0,2136.0,335579.0,5.0,3.0
1186979941040791552,3,161,3,7,1693,Organic,4.0,1393.0,123171.0,3.0,9.0
1186982788667027456,3,222,4,10,2571,Google Ads ACI,5.0,2211.0,361075.0,3.0,4.0
1186987928178401290,3,177,4,8,1996,Organic,6.0,1726.0,170551.0,3.0,null
1186998069263081472,9,421,8,11,887,Organic,12.0,3537.0,455168.0,17.0,6.0
1187005203786772480,9,553,9,12,2278,Unattributed,23.0,3903.0,761016.0,14.0,29.0
1187026528840458240,3,0,2,2,698,Google Ads ACI,3.0,648.0,22720.0,2.0,1.0
1187033346849378304,7,219,3,10,1303,Google Ads ACI,2.0,1153.0,220900.0,6.0,null
1187036416081670144,7,313,5,14,1607,Unattributed,9.0,3147.0,697571.0,12.0,34.0
1187042820028899328,3,319,6,9,2739,Tyrads,11.0,2339.0,287441.0,5.0,11.0
1187061576218189824,2,68,3,3,985,Organic,3.0,885.0,103090.0,2.0,null
1187079460948553728,6,85,3,8,115,Google Ads ACI,4.0,1045.0,110680.0,6.0,null
1187095812157476869,11,292,6,9,87,Google Ads ACI,13.0,2737.0,354694.0,15.0,21.0
